score;cup;title;category;region;province;municipality;value_eur;client;source_url
100;F99J04000010002;SISTEMAZIONE STRADE COMUNALI E FORESTALI;Infrastrutture / parcheggi;TOSCANA;GROSSETO;ARCIDOSSO;100000000.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F99J04000010002
100;F61B16000490001;E 78, S.G.C. GROSSETO FANO;Infrastrutture / parcheggi;UMBRIA;PERUGIA;SAN GIUSTINO;100000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F61B16000490001
100;G71D22000000002;RETI IDRICHE DI DISTRIBUZIONE DI ALCUNE ZONE DEL SISTEMA METROPOLITANO DI ROMA E DI ALCUNI COMUNI DEI CASTELLI ROMANI.;Ambiente / rifiuti / depurazione;LAZIO;ROMA;ZAGAROLO;99940665.0;ACEA ATO 2 S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/G71D22000000002
100;C32E25000350001;CONDOTTA ADDUTTRICE IN DERIVAZIONE DALLACQUEDOTTO DEL PESCHIERA A SALISANO. LOTTO 2 - ACQUEDOTTO DI ADDUZIONE DAL NODO DI MAGLIANO SABINA FINO A CIVITA CASTELLANA, CORCHIANO, FABRICA DI ROMA E NEPI;Ambiente / rifiuti / depurazione;LAZIO;VITERBO;NEPI;99768000.0;TALETE S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/C32E25000350001
100;F37H17002370001;REALIZZAZIONE DEL COLLEGAMENTO A NORD TRA LA S.S. 16 SVINCOLO DI TORRETTE E IL PORTO DI ANCONA;Infrastrutture / parcheggi;MARCHE;ANCONA;ANCONA;99610000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F37H17002370001
100;H18C11000240004;RISTRUTTURAZIONE ARREDO PANCHINE STRADE E PIAZZE COMUNALI.;Riqualificazione urbana;LAZIO;ROMA;BELLEGRA;99450000.0;COMUNE DI BELLEGRA - ROMA -;https://www.opencup.gov.it/portale/progetto/-/cup/H18C11000240004
100;F11B99000030001;S.S. N. 3 VIA FLAMINIA, TRONCO SPOLETO FOLIGNO: ESECUZIONE DELLA VARIANTE, TRATTO SPOLETO (EGGI) FOLIGNO (SANT'ERACLIO).;Infrastrutture / parcheggi;UMBRIA;PERUGIA;FOLIGNO;99174066.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F11B99000030001
100;F41B23000070001;S.S. 502  S.S. 78 - BELFORTE DEL CHIENTI  SARNANO - LAVORI DI ADEGUAMENTO E/O MIGLIORAMENTO TECNICO FUNZIONALE DELLA SEZIONE STRADALE IN T.S. E POTENZIAMENTO DELLE INTERSEZIONI . 3° STRALCIO;Infrastrutture / parcheggi;MARCHE;MACERATA;SAN GINESIO;98600000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F41B23000070001
100;F64G05000020002;SISTEMAZIONE CORSI D'ACQUA;Ambiente / rifiuti / depurazione;TOSCANA;GROSSETO;SEGGIANO;98360000.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F64G05000020002
100;F71B16000830001;S.S. 77 DELLA VAL DI CHIENTI;Infrastrutture / parcheggi;MARCHE;MACERATA;TOLENTINO;98317925.0;QUADRILATERO MARCHE-UMBRIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F71B16000830001
100;J87G23000040003;RETE DI RADIOCOMUNICAZIONI 5G SMALL CELL NEL TERRITORIO DI ROMA CAPITALE;Scuole / formazione;LAZIO;ROMA;ROMA;97800000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J87G23000040003
100;F34E16001070001;S.S. N. 1 VIA AURELIA;Infrastrutture / parcheggi;LAZIO;ROMA;TUTTI;95300000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F34E16001070001
100;H15F21000630001;STADIO ARTEMIO FRANCHI;Sport / impianti sportivi;TOSCANA;FIRENZE;FIRENZE;95000000.0;COMUNE DI FIRENZE - FI -;https://www.opencup.gov.it/portale/progetto/-/cup/H15F21000630001
100;C68H06000050004;COMPLESSO MUSEALE SANTA MARIA DELLA SCALA;Riqualificazione urbana;TOSCANA;SIENA;SIENA;94159570.0;COMUNE DI SIENA - SI -;https://www.opencup.gov.it/portale/progetto/-/cup/C68H06000050004
100;F63H16000000006;ACQUEDOTTO DEL PESCARA;Ambiente / rifiuti / depurazione;MARCHE;ASCOLI PICENO;TUTTI;94000000.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F63H16000000006
100;I54E12000030008;ERA ELECTRONIC SYSTEM S.R.L.;Scuole / formazione;UMBRIA;PERUGIA;TORGIANO;93250000.0;REGIONE UMBRIA;https://www.opencup.gov.it/portale/progetto/-/cup/I54E12000030008
100;F64E20000910001;SS4 SALARIA - TRATTO TRISUNGO - ACQUASANTA 1° LOTTO 2° STRALCIO DAL KM 151+000 (EX KM 173+300) AL KM 153+780 (EX KM 175+240);Infrastrutture / parcheggi;MARCHE;ASCOLI PICENO;ACQUASANTA TERME;93192200.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F64E20000910001
100;J66E19000030009;SCUOLE DI FORMAZIONE;Scuole / formazione;LAZIO;ROMA;ROMA;93000000.0;RETE FERROVIARIA ITALIANA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/J66E19000030009
100;F21B23000190001;S.S. N. 4 VIA SALARIA - ADEGUAMENTO A 4 CORSIE DELLA PIATTAFORMA STRADALE E MESSA IN SICUREZZA DAL KM 64+000 AL KM 70+800  LOTTO 2 - STRALCIO 1  DAL KM 64+000 AL KM 66+925;Infrastrutture / parcheggi;LAZIO;RIETI;TORRICELLA IN SABINA;91919861.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F21B23000190001
100;J82D11000220004;PISTE CICLABILI DI VIA SALARIA/PONTE NOMENTANO ¿ VIA A. BETTINI ¿ VIA V. MARMORALE ¿ VIA FRATELLI WRIGHT ¿ VIA CAMPO FARNIA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;90991000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J82D11000220004
100;F51B21006130001;S.S. 502  S.S. 78 - BELFORTE DEL CHIENTI  SARNANO - LAVORI DI ADEGUAMENTO E/O MIGLIORAMENTO TECNICO FUNZIONALE DELLA SEZIONE STRADALE IN T.S. E POTENZIAMENTO DELLE INTERSEZIONI . STRALCIO DI COMPLETAMENTO;Infrastrutture / parcheggi;MARCHE;MACERATA;BELFORTE DEL CHIENTI;90000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F51B21006130001
100;F94F05000030002;GESTIONE PARCO FAUNISTICO;Riqualificazione urbana;TOSCANA;GROSSETO;ARCIDOSSO;90000000.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F94F05000030002
100;B31H16000380001;CONVENZIONE TRA IL MISE ED INVITALIA SPA PER LA DEFINIZIONE E L'ATTUAZIONE DI PROGETTI DI RICONVERSIONE E RIQUALIFICAZIONE INDUSTRIALE IN ESECUZIONE DEL D.M. 9 GIUGNO 2015;Riqualificazione urbana;LAZIO;ROMA;TUTTI;90000000.0;MINISTERO DELLE IMPRESE E DEL MADE IN ITALY;https://www.opencup.gov.it/portale/progetto/-/cup/B31H16000380001
100;F62E22000220005;MESSA IN SICUREZZA DELL'ALIMENTAZIONE IDRICA DEI COMUNI DELLA MEDIA E BASSA SABINA E DELLA TUSCIA CON CONDOTTA ADDUTTRICE IN DERIVAZIONE DELL'ACQUEDOTTO DEL PESCHIERA;Ambiente / rifiuti / depurazione;LAZIO;RIETI;POGGIO MIRTETO;89103848.0;ACQUA PUBBLICA SABINA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F62E22000220005
100;B93H20000300005;NUOVA SEDE PER IL DIPARTIMENTO DI AGRARIA E PER LA SCUOLA DI AGRARIA - SESTO FIORENTINO (FI);Scuole / formazione;TOSCANA;FIRENZE;SESTO FIORENTINO;88945254.0;UNIVERSITA' DEGLI STUDI DI FIRENZE;https://www.opencup.gov.it/portale/progetto/-/cup/B93H20000300005
100;F52C00000000121;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;88887441.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F52C00000000121
100;E89H10000560006;NUOVA SEDE RETTORATO;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;88563112.0;"UNIVERSITA' DEGLI STUDI ""TOR VERGATA""";https://www.opencup.gov.it/portale/progetto/-/cup/E89H10000560006
100;F91B97000010001;E 78, S.G.C. GROSSETO FANO;Infrastrutture / parcheggi;TOSCANA;SIENA;TUTTI;88443540.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F91B97000010001
100;F93J04000010002;Sistemazione idraulico forestale pulitura fossi e corsi d'acqua minori;Ambiente / rifiuti / depurazione;TOSCANA;GROSSETO;ARCIDOSSO;87967000.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F93J04000010002
100;F91B16000450001;S.S. N. 318 DI VALFABBRICA;Infrastrutture / parcheggi;UMBRIA;PERUGIA;VALFABBRICA;87057331.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F91B16000450001
100;F31B23000090001;S.S. N. 4 VIA SALARIA - ADEGUAMENTO A 4 CORSIE DELLA PIATTAFORMA STRADALE E MESSA IN SICUREZZA DAL KM 64+000 AL KM 70+800  LOTTO 2 - STRALCIO 2  DAL KM 66+925 AL KM 70+100;Infrastrutture / parcheggi;LAZIO;RIETI;RIETI;87036214.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F31B23000090001
100;F84F11000100009;COOPERATIVA SOC. PAPERLANDIA;Scuole / formazione;LAZIO;ROMA;ROMA;86500000.0;REGIONE LAZIO;https://www.opencup.gov.it/portale/progetto/-/cup/F84F11000100009
100;B21J23000170001;FIUME ORCIA;Ambiente / rifiuti / depurazione;TOSCANA;SIENA;RADICOFANI;85000000.0;CONSORZIO 6 TOSCANA SUD;https://www.opencup.gov.it/portale/progetto/-/cup/B21J23000170001
100;F91B23000210001;TRATTO SASSOFERRATO - SERRA SANTABBONDIO;Infrastrutture / parcheggi;MARCHE;ANCONA;SASSOFERRATO;85000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F91B23000210001
100;E81B21006910001;NUOVO OSPEDALE DEL GOLFO;Sanità / RSA;LAZIO;LATINA;FORMIA;85000000.0;ASL DI LATINA;https://www.opencup.gov.it/portale/progetto/-/cup/E81B21006910001
100;F31B91000000001;S.S. N. 7 VIA APPIA;Infrastrutture / parcheggi;LAZIO;LATINA;PROSSEDI;84788938.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F31B91000000001
100;F77H22003840001;S.S. N. 4 VIA SALARIA - ADEGUAMENTO DELLA PIATTAFORMA STRADALE E MESSA IN SICUREZZA DAL KM 59+450 AL KM 61+440 - STRALCIO 3;Infrastrutture / parcheggi;LAZIO;RIETI;POGGIO SAN LORENZO;84668076.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F77H22003840001
100;F35F17000070005;NUOVO OSPEDALE TERRITORIALE DEL COMPRENSORIO DI NARNI E AMELIA;Sanità / RSA;UMBRIA;TERNI;NARNI;84502729.0;AZIENDA USL UMBRIA 2;https://www.opencup.gov.it/portale/progetto/-/cup/F35F17000070005
100;F52C00000000171;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;84370461.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F52C00000000171
100;F71B14000450001;S.S. N. 12 DELL'ABETONE E DEL BRENNERO;Infrastrutture / parcheggi;TOSCANA;LUCCA;ALTOPASCIO;84130192.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F71B14000450001
100;J37I04000010001;PORTO DI CIVITAVECCHIA;Infrastrutture / parcheggi;LAZIO;ROMA;CIVITAVECCHIA;83627045.0;AUTORITÀ DI SISTEMA PORTUALE DEL MAR TIRRENO CENTRO SETTENTRIONALE;https://www.opencup.gov.it/portale/progetto/-/cup/J37I04000010001
100;F77H22003850001;S.S. N. 4 VIA SALARIA - ADEGUAMENTO DELLA PIATTAFORMA STRADALE E MESSA IN SICUREZZA DAL KM 61+440 AL KM 63+960 - STRALCIO 4;Infrastrutture / parcheggi;LAZIO;RIETI;POGGIO SAN LORENZO;83345456.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F77H22003850001
100;F21B23000100001;S.S. 78 AMANDOLA - MOZZANO LAVORI DI ADEGUAMENTO E/O MIGLIORAMENTO TECNICO FUNZIONALE - DA CONTRADA CROCE CASALE A COMUNANZA;Infrastrutture / parcheggi;MARCHE;ASCOLI PICENO;COMUNANZA;83000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F21B23000100001
100;J81I99000000005;LINEA A, METROPOLITANA DI ROMA;Edilizia pubblica;LAZIO;ROMA;ROMA;82899144.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J81I99000000005
100;F63G05000000006;MANUTENZIONE E RECUPERO VIABILITA' FORESTALE;Infrastrutture / parcheggi;TOSCANA;GROSSETO;SEGGIANO;82350000.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F63G05000000006
100;F87H21010680001;S.S. N. 4 VIA SALARIA;Infrastrutture / parcheggi;LAZIO;RIETI;ANTRODOCO;82300000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F87H21010680001
100;H86G21004020005;INTERA RETE IN GESTIONE AUTOSTRADE;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;80000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H86G21004020005
100;J19B07000110005;PARCO DELLA MUSICA E DELLA CULTURA;Riqualificazione urbana;TOSCANA;FIRENZE;FIRENZE;80000000.0;PRESIDENZA DEL CONSIGLIO DEI MINISTRI;https://www.opencup.gov.it/portale/progetto/-/cup/J19B07000110005
100;F97H16000480001;SS.SS. DELLE REGIONI TOSCANA, MARCHE, UMBRIA, ABRUZZO, MOLISE, LAZIO;Infrastrutture / parcheggi;TOSCANA;TUTTE;TUTTI;80000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F97H16000480001
100;J86H11000140004;DIPARTIMENTO TUTELA AMBIENTALE E DEL VERDE PROTEZIONE CIVILE;Ambiente / rifiuti / depurazione;LAZIO;ROMA;ROMA;80000000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J86H11000140004
100;F52C00000000151;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;79651964.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F52C00000000151
100;H24E97000070005;A 1 AUTOSTRADA MILANO NAPOLI;Infrastrutture / parcheggi;TOSCANA;FIRENZE;RIGNANO SULL'ARNO;78019239.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H24E97000070005
100;J36H15000000001;PORTO DI CIVITAVECCHIA;Infrastrutture / parcheggi;LAZIO;ROMA;CIVITAVECCHIA;77667000.0;AUTORITÀ DI SISTEMA PORTUALE DEL MAR TIRRENO CENTRO SETTENTRIONALE;https://www.opencup.gov.it/portale/progetto/-/cup/J36H15000000001
100;H21B96000000007;A 1 AUTOSTRADA MILANO NAPOLI;Infrastrutture / parcheggi;TOSCANA;FIRENZE;FIRENZUOLA;77241000.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H21B96000000007
100;I82F20000960007;RECUPERO, TUTELA E VALORIZZAZIONE DEL PATRIMONIO STORICO DELL'AZIENZA OSPEDALIERA COMPLESSO OSPEDALIEO SAN GIOVANNI IN ROMA;Riqualificazione urbana;LAZIO;ROMA;ROMA;77000000.0;AZIENDA OSPEDALIERA COMPLESSO OSPEDALIERO SAN GIOVANNI-ADDOLORATA;https://www.opencup.gov.it/portale/progetto/-/cup/I82F20000960007
100;J89C10000470007;REALIZZAZIONE DI UN PROGRAMMA DI HOUSING SOCIALE CON RELATIVE URBANIZZAZIONI NEL COMPRENSORIO DIREZIONALE DI PIETRALATA;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;76629738.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J89C10000470007
100;G92I11000080004;DISCARICA BURIANO;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VOLTERRA;76454000.0;AZIENDA SERVIZI VAL DI CECINA SPA;https://www.opencup.gov.it/portale/progetto/-/cup/G92I11000080004
100;J57H21005730001;LINEE DEL COMPARTIMENTO DI ROMA;Scuole / formazione;UMBRIA;TUTTE;TUTTI;75530840.0;RETE FERROVIARIA ITALIANA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/J57H21005730001
100;F81B16000670001;S.S. N. 67 TOSCO ROMAGNOLA;Infrastrutture / parcheggi;TOSCANA;FIRENZE;RUFINA;75230000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F81B16000670001
100;D38B23002210001;DORSALE ACQUEDOTTISTICA NELL'AMBITO AATO 1 MARCHE NORD;Sanità / RSA;MARCHE;PESARO E URBINO;TUTTI;75000000.0;MARCHE MULTISERVIZI S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/D38B23002210001
100;H89J19000390005;INTERA RETE;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;75000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H89J19000390005
100;D51B20000480008;CICLOPISTA DEI DUE MARI;Infrastrutture / parcheggi;TOSCANA;TUTTE;TUTTI;75000000.0;REGIONE TOSCANA;https://www.opencup.gov.it/portale/progetto/-/cup/D51B20000480008
100;J87B22000640005;MUSEO DELLA SCIENZA;Scuole / formazione;LAZIO;ROMA;ROMA;75000000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J87B22000640005
100;C48B25000410001;INTERVENTI VOLTI AL RILIEVO, DIGITALIZZAZIONE E MODELLAZIONE DELLE RETI AL FINE DI RIDURRE LE PERDITE NEI 28 COMUNI GESTITI DALLA TALETE S.P.A.;Ambiente / rifiuti / depurazione;LAZIO;VITERBO;VITORCHIANO;74700000.0;TALETE S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/C48B25000410001
100;H71B17000720005;REALIZZAZIONE DELLE OPERE COMPLEMENTARI DI PESARO - ALTRE BRETELLE (LOTTO 1) SCATURITE DALL'ITER APPROVATIVO DEI LAVORI DI AMPLIAMENTO ALLA TERZA CORSIA DELL'AUTOSTRADA A14 NEL TRATTO CATTOLICA - FANO;Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;PESARO;74033649.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H71B17000720005
100;H58B91000000001;OSPEDALE DEL VALDARNO;Sanità / RSA;TOSCANA;AREZZO;MONTEVARCHI;74004027.0;AZIENDA USL8 AREZZO;https://www.opencup.gov.it/portale/progetto/-/cup/H58B91000000001
100;F31B12000720001;S.S. N. 219 DI GUBBIO E PIAN D'ASSINO;Infrastrutture / parcheggi;UMBRIA;PERUGIA;GUBBIO;74000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F31B12000720001
100;H84E97000000005;A 1 AUTOSTRADA MILANO NAPOLI;Infrastrutture / parcheggi;TOSCANA;FIRENZE;BARBERINO DI MUGELLO;74000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H84E97000000005
100;C17E04000030004;Progetto esecutivo dei lavori di riqualificazione urbana, realizzazione parco pubblico e recupero estetico,funzionale di Villa Gori in fraz.Stiava, 1° lotto.;Riqualificazione urbana;TOSCANA;LUCCA;MASSAROSA;73595110.0;COMUNE DI MASSAROSA - LU -;https://www.opencup.gov.it/portale/progetto/-/cup/C17E04000030004
100;F91B02000050001;S.S. N. 429 DI VAL D'ELSA, TRONCO POGGIBONSI EMPOLI: REALIZZAZIONE DELLA VARIANTE DI CERTALDO;Infrastrutture / parcheggi;TOSCANA;FIRENZE;CERTALDO;73482565.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F91B02000050001
100;D83J19000290001;ROMA CECCHIGNOLA AREA EX POLIGONO MILITARE;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;72620800.0;MINISTERO DELLA DIFESA;https://www.opencup.gov.it/portale/progetto/-/cup/D83J19000290001
100;F93J04000030002;RIMNOSCHIMENTO I° IMPIANTO;Ambiente / rifiuti / depurazione;TOSCANA;GROSSETO;ARCIDOSSO;72476600.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F93J04000030002
100;D51B21004330001;REALIZZAZIONE NUOVA SEDE DEI REPARTI DI ECCELLENZA DELL'ARMA DEI CARABINIERI - 1^ LOTTO;Infrastrutture / parcheggi;TOSCANA;PISA;PISA;72462900.0;MINISTERO DELLA DIFESA;https://www.opencup.gov.it/portale/progetto/-/cup/D51B21004330001
100;B77D16000090001;RETI A BANDA ULTRALARGA - MARCHE FSC;Scuole / formazione;MARCHE;TUTTE;TUTTI;72052277.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/B77D16000090001
100;H21J24000010001;RICOSTRUZIONE DEL CENTRO STORICO DI ARQUATA DEL TRONTO;Ambiente / rifiuti / depurazione;MARCHE;ASCOLI PICENO;ARQUATA DEL TRONTO;71000000.0;UFFICIO SPECIALE PER LA RICOSTRUZIONE POST SISMA DEL 2016 DELLA REGIONE MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/H21J24000010001
100;H82E25000230001;REALIZZAZIONE DI BARRIERA ANTISALE PER LA MITIGAZIONE DELLA RISALITA DEL CUNEO SALINO AL FINE DI SALVAGUARDARE LA QUALITÀ DELLA RISORSA IDRICA DESTINATA ALL'APPROVVIGIONAMENTO DEI SISTEMI PUBBLICI DI IRRIGAZIONE;Sanità / RSA;LAZIO;ROMA;ROMA;70000000.0;CONSORZIO DI BONIFICA LITORALE NORD;https://www.opencup.gov.it/portale/progetto/-/cup/H82E25000230001
100;D83G22000470001;RIQUALIFICAZIONE DELLA CASERMA SALVO D'ACQUISTO DI ROMA, MEDIANTE EFFICIENTAMENTO ENERGETICO E REALIZZAZIONE DI STRUTTURA POLIFUNZIONALE;Riqualificazione urbana;LAZIO;ROMA;ROMA;70000000.0;MINISTERO DELLA DIFESA;https://www.opencup.gov.it/portale/progetto/-/cup/D83G22000470001
100;F94G05000010002;SISTEMAZIONE IDRAULICO ORESTALE;Ambiente / rifiuti / depurazione;TOSCANA;GROSSETO;ARCIDOSSO;70000000.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F94G05000010002
100;J81B22003140001;GIUBILEO 2025_SOTTOVIA PIAZZA PIA;Riqualificazione urbana;LAZIO;ROMA;ROMA;70000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/J81B22003140001
100;G32E24000510005;MESSA IN SICUREZZA E AMMODERNAMENTO DEL SISTEMA IDRICO DEL PESCHIERA - DL 77/2021 - RADDOPPIO VIII SIFONE -TRATTO CASA VALERIA - USCITA GALLERIA RIPOLI - FASE 2;Ambiente / rifiuti / depurazione;LAZIO;ROMA;TIVOLI;70000000.0;ACEA ATO 2 S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/G32E24000510005
100;H69H09000500003;STRUTTURA OSPEDALIERA;Infrastrutture / parcheggi;MARCHE;FERMO;FERMO;70000000.0;REGIONE MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/H69H09000500003
100;B57G21000300004;INWIT S.P.A. IN RTI CON TIM S.P.A. E VODAFONE S.P.A.;Scuole / formazione;TOSCANA;TUTTE;TUTTI;69527000.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/B57G21000300004
100;F52C00000000111;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;69215909.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F52C00000000111
100;F52C00000000101;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;69071878.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F52C00000000101
100;E61B16000170006;VARIANTE NORD EST ALL'ABITATO DI PISA;Infrastrutture / parcheggi;TOSCANA;PISA;PISA;69000000.0;AMMINISTRAZIONE PROVINCIALE DI PISA;https://www.opencup.gov.it/portale/progetto/-/cup/E61B16000170006
100;C62D11000210003;STAZIONE DI MONITORAGGIO DELL'ARIA E SISTEMA DI ELABORAZIONE DATI IN LOCALITÀ CAMPIGLIONE E VIALE TRENTO;Ambiente / rifiuti / depurazione;MARCHE;FERMO;FERMO;68400000.0;AMMINISTRAZIONE PROVINCIALE DI FERMO;https://www.opencup.gov.it/portale/progetto/-/cup/C62D11000210003
100;G82E21000320005;MESSA IN SICUREZZA E AMMODERNAMENTO DEL SISTEMA IDRICO DEL PESCHIERA DL 77/2021 - COLLEGAMENTO VIII SIFONE - CON LE RETI SIMBRIVIO DOGANELLA;Ambiente / rifiuti / depurazione;LAZIO;ROMA;ROMA;68250000.0;ACEA ATO 2 S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/G82E21000320005
100;G22E21000620005;MESSA IN SICUREZZA E AMMODERNAMENTO DEL SISTEMA IDRICO DEL PESCHIERA DL 77/2021 - RADDOPPIO VIII SIFONE - TRATTO USCITA GALLERIA RIPOLI - OSA;Ambiente / rifiuti / depurazione;LAZIO;ROMA;TIVOLI;68250000.0;ACEA ATO 2 S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/G22E21000620005
100;F62J12000060003;REGIONE UMBRIA;Residenziale pubblico / ERS;UMBRIA;TUTTE;TUTTI;67909842.0;MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA;https://www.opencup.gov.it/portale/progetto/-/cup/F62J12000060003
100;B57D16000040006;RETI A BANDA ULTRALARGA - TOSCANA FESR;Scuole / formazione;TOSCANA;TUTTE;TUTTI;67652432.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/B57D16000040006
100;J81B02000480007;OPERE DI URBANIZZAZIONE COMPRENSORIO TORRINO - MEZZOCAMMINO.;Scuole / formazione;LAZIO;ROMA;ROMA;67549933.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J81B02000480007
100;I87G22000270001;LINEA A, METROPOLITANA DI ROMA;Riqualificazione urbana;LAZIO;ROMA;ROMA;67100000.0;AGENZIA PER I TRASPORTI AUTOFERROTRAMVIARI DEL COMUNE DI ROMA;https://www.opencup.gov.it/portale/progetto/-/cup/I87G22000270001
