cig;cup_count;cups
Z2F035A945;1;D31B09000010002
Z2F0D5530D;1;E63H05000030005
Z2F1071A34;1;F33H03000010001
Z2F1A4FA1B;1;H53B11000320003
Z2F291327A;1;C79H11000700003
Z2F2E0A748;1;F27H19004290007
Z2F378D730;1;D12J09000400001
Z3010805C9;1;D31B09000010002
Z301ABDD42;1;F33H03000010001
Z301C94B2E;1;G31B05000020002
Z301FDECC8;1;J11B09000190002
Z30239EBD3;1;C41B03000140003
Z302F3EE40;1;F32E10000080008
Z30366648A;1;H41H14000130009
Z303CD2298;1;I41B21003430008
Z3109F5AD3;1;J72D10000650001
Z310B193E5;1;D31B09000010002
Z310DCA449;1;F81B04000040041
Z311445F4D;1;D31B09000010002
Z311E21DDE;1;J37B16000490003
Z31284A40F;1;C79H11000700003
Z312F3AADE;1;H41H14000130009
Z313113A20;1;C71B03000380003
Z3132FFF36;1;J94E13000460005
Z313548205;1;D12J09000400001
Z313A99D04;1;F41G08000000008
Z32108F785;1;D31B09000010002
Z3219C62BE;1;H41E13000230003
Z32211526A;1;C79H11000700003
Z3226C05E0;1;J35I18000020002
Z32292E98E;1;C69G15001840001
Z323065300;1;H41H14000130009
Z3232D6F8C;1;D12J09000400001
Z323610B5D;1;C79H11000700003
Z33117B59D;1;F21B07000310001
Z3314B2359;1;H41H14000110005
Z331711BB7;1;F32E10000080008
Z3317A3C2C;1;C79H11000700003
Z3318B134B;1;B91B03000190009
Z331BC31CE;1;C41B03000140003
Z331D15408;1;C79G14000990001
Z3321A9F43;1;B51B99000010003
Z33228799E;1;F33H03000010001
Z33249B911;1;F32E10000080008
Z333AE914D;1;B19J21003910005
Z3409452E7;1;E63H05000030005
Z341341146;1;D33I06000080001
Z3417FB974;1;D12J09000400001
Z341D1544D;1;C79G14000990001
Z342960E14;1;G86I18000050001
Z3430EE5D4;1;C79H11000700003
Z343DE58EB;1;F88C23000290006
Z35058813B;1;C41B03000140003
Z3507C12D8;1;D31B09000010002
Z351D4EB45;1;H41H14000130009
Z351E6642B;1;C69G15001840001
Z35226795F;1;G31B05000020002
Z352A3D031;1;F31B02000110002
Z352B23D9E;1;C41B03000140003
Z352C314BD;1;C79H11000700003
Z352D86BE9;1;F32E10000080008
Z352FF3CF6;1;C69G15001840001
Z3606C6804;1;I71B02000030019
Z361A67E4C;1;C91B07000460001
Z361E6617F;1;C69G15001840001
Z361F43111;1;F32E10000080008
Z36240DD12;1;C94H17000710005
Z362AA2046;1;F22C16000620001
Z362ED8D6D;1;B61E16000780001
Z363B2BFCD;1;F22C16000620001
Z370A19713;1;C71B03000380003
Z370C31C23;1;F74E05000210001
Z371080C93;1;I71B02000030019
Z371A53A08;1;F32E10000080008
Z371CF2B25;1;F32E10000080008
Z372171372;1;C79G14000990001
Z3723E5736;1;C69G15001840001
Z372B899BC;1;C79H11000700003
Z37301318A;1;H41H14000130009
Z3733A8437;1;J87E20000010004
Z373446EA6;1;C79H11000700003
Z3734B6DF7;1;J66D14000610001
Z3739117B6;1;C79H11000700003
Z373D6C270;1;I41B21003430008
Z3806814A0;1;F77H03001330001
Z380D16398;1;I71B02000030019
Z3821A30D6;1;J94E13000460005
Z3823CA61D;1;I55E17000050005
Z38280830A;1;F32E10000080008
Z38334B80E;1;E59D16002030002
Z383ABCDC5;1;I41B21003430008
Z383D8EDA7;1;E59D16002030002
Z3906F0872;1;G69H03000010001
Z390CDDDD5;1;D31B09000010002
Z391D00363;1;F32E10000080008
Z391D607B4;1;C91B07000460001
Z391F693BA;1;C69G15001840001
Z392DDEAFB;1;B63E17000190001
Z393B4DBDE;1;B52I05000010001
Z393BC9288;1;C65F23000130003
Z3A0A8D3FD;1;C91B07000460001
Z3A205CB66;1;D97B14000720001
Z3A25AAD87;1;I91B15000180004
Z3A2A815C8;1;F22C16000620001
Z3A2FF4B0E;1;E66E18000130007
Z3B06094B2;1;D33I06000080001
Z3B0712D11;1;B63B12000080002
Z3B192CF0E;1;B63B12000080002
Z3B1D658A4;1;F32E10000080008
Z3B1FAF7E2;1;F32E10000080008
Z3B2090343;1;D31B09000010002
Z3B31D503D;1;C69G15001840001
Z3B33967FA;1;C79H11000700003
Z3B3AF5692;1;E81D22000050003
Z3B3BF99A4;1;I87G22000270001
Z3B3CA6690;1;F48C22000040006
Z3C1D1547F;1;C79G14000990001
Z3C1DB5094;1;H41E13000230003
Z3C28BA948;1;B63B12000080002
Z3C31D8865;1;C68F17000040003
Z3C3590AEB;1;H41H14000130009
Z3C3B2C070;1;F22C16000620001
Z3C3CE3D43;1;B94E21012780001
Z3D073B2C1;1;D31B09000010002
Z3D1ADD8B9;1;F32E10000080008
Z3D1F1BF74;1;C79H11000700003
Z3D238528D;1;C94H17000710005
Z3D26F1450;1;I55E17000050005
Z3D2F3F89E;1;F32E10000080008
Z3D310DD46;1;H41H14000130009
Z3D399807A;1;E81D22000050003
Z3E046DBB2;1;F31B02000110002
Z3E205D066;1;D97B14000720001
Z3E2A5453C;1;D62H16000010002
Z3E2D55428;1;B51B99000010003
Z3E34B0ADD;1;J39J21008100006
Z3E3B57E03;1;F41G08000000008
Z3F04E9A79;1;F77H03001330001
Z3F15D6C66;1;F32E10000080008
Z3F1612C47;1;F33H03000010001
Z3F1FBDD69;1;F32E10000080008
Z3F23E886E;1;I91B15000180004
Z3F356E99B;1;I87H18001590002
Z40039448D;1;D31B09000010002
Z400557F96;1;D31B09000010002
Z400597950;1;B63B12000080002
Z4006D5606;1;D31B09000010002
Z40096DE3A;1;F41B99000010001
Z400B50E48;1;D31B09000010002
Z4015CCBDF;1;D31B09000010002
Z401F28A3D;1;G31B05000020002
Z402085A02;1;J37B16000490003
Z40286BE75;1;B81B08000620001
Z402DA4C5D;1;F33H03000010001
Z403628A94;1;C79H11000700003
Z403C4DE27;1;F41B21005960005
Z41075924D;1;D33I06000080001
Z4114393C1;1;H41E13000230003
Z41208B962;1;D31B09000010002
Z412171238;1;C79G14000990001
Z41290F2B2;1;G86I18000050001
Z412C7B089;1;J58F19000000008
Z4135BA601;1;C69G15001840001
Z41389E13E;1;B51B19000440007
Z420AB9A0B;1;E63H05000030005
Z421EFC9D2;1;B74G18000210002
Z422C4BFCE;1;C79H11000700003
Z4230F3614;1;C79H11000700003
Z423B2BC2C;1;F22C16000620001
Z423BF21F3;1;H87H21008610005
Z4306F0833;1;G69H03000010001
Z431A29CAA;1;B63B12000080002
Z431C8BE36;1;G31B05000020002
Z431E1C2A2;1;J37B16000490003
Z432243AAB;1;D97B14000720001
Z432A15F7C;1;C94H17000710005
Z432AA1FDB;1;F22C16000620001
Z432ACD9F3;1;G67H19001090006
Z432C9316B;1;C79H11000700003
Z432CADDE2;1;D43H19001010008
Z4335ACDDC;1;G21B21004870001
Z433674644;1;D12J09000400001
Z4400EF17D;1;D31B09000010002
Z4405A2112;1;C51B99000000003
Z44265B40D;1;H53B11000320003
Z4427A357B;1;D65E18000090001
Z442A36280;1;D65E18000090001
Z442FF1CBA;1;G91B20000610005
Z4503E1D36;1;I71B02000030019
Z4504094A2;1;C71B03000380003
Z4505453EE;1;B63B12000080002
Z4508C5749;1;D31B09000010002
Z4523856AB;1;C94H17000710005
Z45265D6A3;1;C79H11000700003
Z452A720B0;1;C69G15001840001
Z452E509F7;1;E61B16000170006
Z46073CEAC;1;C51B99000000003
Z460C6151A;1;D31B09000010002
Z461F32DA2;1;F32E10000080008
Z462B191B7;1;C41B03000140003
Z4703DD33C;1;E69B10000160004
Z470609402;1;D33I06000080001
Z47188771A;1;D31B09000010002
Z471DF5036;1;F22C16000620001
Z471F1C12B;1;C79H11000700003
Z47284F190;1;F32E10000080008
Z4731D5088;1;C69G15001840001
Z47332B378;1;B81B08000620001
Z473D8D543;1;E59D16002030002
Z480A31A0A;1;B63B12000080002
Z480C88C15;1;F41B99000010001
Z480D50578;1;D31B09000010002
Z481711F6A;1;F32E10000080008
Z4817E6E8B;1;F33H03000010001
Z481F402EF;1;C41B03000140003
Z483D1FD6F;1;J37B16000490003
Z49060FF6B;1;D33I06000080001
Z49174ED4A;1;F33H03000010001
Z491C3A6D3;1;D97B14000720001
Z4938328B7;1;C69G15001840001
Z493C75BEC;1;I81D22000000006
Z4A05C19AB;1;D33I06000080001
Z4A07CAE84;1;D21B11000040005
Z4A10A91F1;1;F81B04000040041
Z4A1334D3A;1;I71B02000030019
Z4A1A384F6;1;C69G15001840001
Z4A1DB0FB8;1;C69G15001840001
Z4A2153B14;1;C79H11000700003
Z4A2361299;1;F32E10000080008
Z4A2DF8D52;1;F27H19004290007
Z4A38DAA69;1;C69G15001840001
Z4B064C5B8;1;D31B09000010002
Z4B14B25E5;1;H41H14000110005
Z4B1AAD7E3;1;F32E10000080008
Z4B225D99A;1;C79H11000700003
Z4B2CFF90B;1;F33H08000000003
Z4B356E6F5;1;I87H18001590002
Z4C01EE942;1;D31B09000010002
Z4C05ABF1F;1;C51B99000000003
Z4C0E601F2;1;F31B90000010001
Z4C21E2FF4;1;C69G15001840001
Z4C23AF24B;1;C41B03000140003
Z4C28A0703;1;J11B09000190002
Z4C2B1BF74;1;C41B03000140003
Z4C2DB6DE5;1;E25E18000110005
Z4D1B25348;1;F32E10000080008
Z4D1FC433B;1;F32E10000080008
Z4D1FD4518;1;F33H03000010001
Z4D223A75A;1;H41E13000230003
Z4D296AFBB;1;H41H14000130009
Z4D2A501B4;1;C69G15001840001
Z4D2AA1EA1;1;F22C16000620001
Z4D3352B87;1;C69G15001840001
Z4D36F1F00;1;I41B21003430008
Z4D38AD0C5;1;B19J21003910005
Z4E0C88CB8;1;F41B99000010001
Z4E18BF72D;1;F11B03000350001
Z4E1F197EA;1;J37B16000490003
Z4E2067B64;1;C79H11000700003
Z4E21E2F83;1;C69G15001840001
Z4E22B508F;1;C79H11000700003
Z4E3196D48;1;C69G15001840001
Z4E3ADFCAF;1;E59D16002030002
Z4F05FF26D;1;F77H03001330001
Z4F0B46AAA;1;E74C11000080006
Z4F139EADD;1;C91B07000460001
Z4F2CB58BC;1;F33H08000000003
Z4F318B82A;1;H53B11000320003
Z4F3196C92;1;C69G15001840001
Z4F3BB6884;1;I41B21003430008
Z4F3BE45E8;1;H81B21008560001
Z5006E4D7E;1;C51B99000000003
Z5008371AE;1;F21B03000350001
Z500C7E2A8;1;D31B09000010002
Z50170C75E;1;H57B12000330001
Z501CA88A7;1;F84E07000270001
Z501DB1542;1;H41E13000230003
Z50265AF71;1;H53B11000320003
Z503134C17;1;I87H18001590002
Z51047F93B;1;I71B02000030019
Z510AB3EFB;1;F41B99000010001
Z510DA6974;1;D31B09000010002
Z511C3A60A;1;D97B14000720001
Z51217AE81;1;G31B05000020002
Z51276AE0D;1;E25E18000110005
Z512C7F880;1;E61B16000170006
Z5131E8DF5;1;I55E17000050005
Z5205FCFF0;1;D33I06000080001
Z5206D26E9;1;D33I06000080001
Z5213EDC7A;1;E63H05000030005
Z521DB10E5;1;C69G15001840001
Z5229C8F28;1;B61E16000780001
Z522A72045;1;C69G15001840001
Z522DF46EC;1;I76H14000090008
Z523107DF2;1;F32E10000080008
Z523674372;1;D12J09000400001
Z5236E49A0;1;I41B21003430008
Z5238248A7;1;J71B18000090006
Z53164C27C;1;F33H03000010001
Z531711D7A;1;F32E10000080008
Z53215831E;1;H41H14000130009
Z532491812;1;F32E10000080008
Z5324A695A;1;C41B03000140003
Z5326E6EA9;1;C69G15001840001
Z5327180FF;1;G79J18000420001
Z532F91C74;1;H41H14000130009
Z532FE7821;1;E66E18000130007
Z5334DFC9F;1;C79H11000700003
Z533590B3C;1;H41H14000130009
Z5335ABB9F;1;J34E16000560005
Z533B834F1;1;C71B20000800003
Z5407FB6CD;1;F11B96000040001
Z5421B1016;1;F32E10000080008
Z54281FD34;1;F22C16000620001
Z5429CCE72;1;F43J13000000003
Z54301C97C;1;J46J20000430005
Z54304848F;1;C79H11000700003
Z543320B64;1;J58F19000000008
Z5435F46BA;1;D33H19000390001
Z55061BBF6;1;B63B12000080002
Z55085612F;1;D31B09000010002
Z551AE4B0B;1;H41H14000130009
Z551F946A9;1;C79H11000700003
Z551FF88BF;1;G31B05000020002
Z55205C9DA;1;D97B14000720001
Z55276B30D;1;C79H11000700003
Z552959B6F;1;B61E16000780001
Z552A80F55;1;C69G15001840001
Z552D284CF;1;C69G15001840001
Z560591946;1;D33I06000080001
Z560F1F5BE;1;D31B09000010002
Z5621B6EC0;1;C41B03000140003
Z562930001;1;B81B08000620001
Z5630DF4F9;1;F11B01000390001
Z5632A00F2;1;C69G15001840001
Z5636ECB25;1;F41B21005960005
Z570892390;1;C41B03000140003
Z5720A196B;1;F32E10000080008
Z5728C2150;1;C41B03000140003
Z5731A8D06;1;C79H11000700003
Z573320B38;1;J58F19000000008
Z5800C5356;1;D31B09000010002
Z580377E33;1;D31B09000010002
Z580396A65;1;D31B09000010002
Z5821C1BDA;1;F32E10000080008
Z5829CEEE6;1;B61E16000780001
Z58320BACA;1;E25E18000110005
Z5833A291A;1;F47H20001140001
Z583BE6D97;1;F41B21005960005
Z59060CCD3;1;D31B09000010002
Z590B1891B;1;D31B09000010002
Z59214D345;1;C71B03000390003
Z5923D7BED;1;C69G15001840001
Z592AA1DF1;1;F22C16000620001
Z592DE3F1A;1;B63E17000190001
Z59394FF26;1;C71B20000800003
Z5939D2A7D;1;H41H14000130009
Z593B175FE;1;G61B06001160007
Z5A012DA98;1;D31B09000010002
Z5A048E7F3;1;F41B99000010001
Z5A2813CB0;1;F32E10000080008
Z5A313F381;1;E25E18000110005
Z5A335F41B;1;E25E18000110005
Z5A38344D4;1;J37B16000490003
Z5A3B2A53A;1;C79H11000700003
Z5A3DE5860;1;F88C23000290006
Z5B1D6BF64;1;C69G15001840001
Z5B1F1C0AD;1;C79H11000700003
Z5B1FD9D30;1;C91B07000460001
Z5B27E2F86;1;F31B05000510001
Z5B2838165;1;C79H11000700003
Z5B2959B17;1;B61E16000780001
Z5B2B4F921;1;D62H16000010002
Z5B2C1832F;1;D12J09000400001
Z5B3302115;1;C69G15001840001
Z5B354661F;1;C68F17000040003
Z5C0132B88;1;D31B09000010002
Z5C170C6AE;1;H57B12000330001
Z5C1A53938;1;F32E10000080008
Z5C1AD7C17;1;H41H14000130009
Z5C2A5A39A;1;B63E17000190001
Z5C359E658;1;I41B21003430008
Z5C3A9CBE7;1;C79H11000700003
Z5D18E09BB;1;B57B15000390003
Z5D216CC4F;1;F32E10000080008
Z5D3291E62;1;H41H14000130009
Z5D32A00DF;1;C69G15001840001
Z5D3445D70;1;E25E18000110005
Z5D3C095F6;1;H41H14000130009
Z5D3CCF7D1;1;C79H11000700003
Z5D3DB2D5B;1;E61B16000170006
Z5E1388FE6;1;C41B03000140003
Z5E29D0907;1;F43J13000000003
Z5E29EBD56;1;E71B04000030001
Z5E2C3B6C8;1;D62H16000010002
Z5E2C7921D;1;B34E20000300001
Z5E2F97B95;1;C79H11000700003
Z5E321CB04;1;H41H14000130009
Z5E357C7B4;1;B46G21044540001
Z5F32504D7;1;C66D16010700001
Z5F33BB03C;1;H41H14000130009
Z5F3AAEFE9;1;G21B21004870001
Z5F3AB5BC3;1;H77H21000500005
Z5F3B82E5F;1;I76H14000090008
Z6003C7515;1;F11B03000350001
Z6005F8A2D;1;D33I06000080001
Z6005FE55C;1;D33I06000080001
Z601CAF0F9;1;G31B05000020002
Z6023EE4AA;1;D12J09000400001
Z602554977;1;C41B03000140003
Z60298A6EE;1;J61B13000790007
Z603174C17;1;C79H11000700003
Z6032A00B3;1;C69G15001840001
Z6036A3256;1;D12J09000400001
Z603C8CAEF;1;F41B21000640001
Z612E1A5F4;1;I55E17000050005
Z6133893A7;1;E81B21000130003
Z6136640B9;1;B63E17000190001
Z6138FE55C;1;G31B05000020002
Z613A6CC90;1;E15B20000440002
Z620B2F458;1;D31B09000010002
Z621C3A4BD;1;D97B14000720001
Z621D417DA;1;D31B09000010002
Z6220E1230;1;C79G14000990001
Z6222C0188;1;C79H11000700003
Z622865BC5;1;C69G15001840001
Z622A2B729;1;F32E10000080008
Z62314A043;1;C79H11000700003
Z623AD2E4B;1;E81D22000050003
Z623C0A11D;1;E25E18000110005
Z6304D3771;1;D31B09000010002
Z63050D6F7;1;D31B09000010002
Z631950F91;1;F32E10000080008
Z632175B1D;1;C79H11000700003
Z632C93429;1;D43H19001010008
Z6335A7375;1;B87H12001940006
Z63379192B;1;I87H18001590002
Z633C2A326;1;B51B19000440007
Z6402E7787;1;F21B03000320331
Z6407658F7;1;D31B09000010002
Z640E9B996;1;F91B00000270011
Z641F7CE48;1;G31B05000020002
Z642AD8B7C;1;D12J09000400001
Z6438F7B4C;1;E61B16000170006
Z65057FC14;1;E63H05000030005
Z650B1CE08;1;D31B09000010002
Z65107E6F8;1;D31B09000010002
Z651D5D0E4;1;H41H14000130009
Z651EA8162;1;H41H14000130009
Z65245853E;1;C79H11000700003
Z652669797;1;F32E10000080008
Z65266D657;1;E59D16002030002
Z6533DE69A;1;B46G21044540001
Z653772B8D;1;G31B05000020002
Z65379276F;1;E25E18000110005
Z6539169B9;1;E19D22000350005
Z653A7725C;1;C79H11000700003
Z660665B11;1;D33I06000080001
Z661DEC28E;1;B34C12000150004
Z662AD7F47;1;F32E10000080008
Z662CADE7E;1;D43H19001010008
Z670260180;1;D31B09000010002
Z67048E1A6;1;F41B99000010001
Z67170989F;1;F32E10000080008
Z671A9B850;1;I71B02000030019
Z671DB10AC;1;C69G15001840001
Z67203BB4A;1;G31B05000020002
Z673335316;1;B49D99000000003
Z6738486FC;1;F48C22000040006
Z681F2CAF2;1;C69G15001840001
Z68247C982;1;G31B05000020002
Z68281FDB1;1;F22C16000620001
Z682959AAC;1;B61E16000780001
Z6830FB7F0;1;C79H11000700003
Z6835296EC;1;E81D22000050003
Z68384788C;1;C71B03000380003
Z690EAD163;1;D31B09000010002
Z6924B79F8;1;F32E10000080008
Z6924BB0E0;1;B37H18000330003
Z6925A66DB;1;C94H17000710005
Z69318B84F;1;H53B11000320003
Z6937883CB;1;G95E18000180001
Z6A099A3A4;1;F41B99000010001
Z6A1060EC0;1;F81B04000040041
Z6A11CC2F8;1;F31B02000110002
Z6A1797832;1;H41H14000110005
Z6A1BA41CE;1;C41B03000140003
Z6A1C3A7E0;1;D97B14000720001
Z6A1F1BFD1;1;C79H11000700003
Z6A1FAF4DD;1;F32E10000080008
Z6A226DEEB;1;G61B06001160007
Z6A2BF8C53;1;C69G15001840001
Z6A2D86A82;1;F32E10000080008
Z6A394DB88;1;C71B20000800003
Z6B1DB903B;1;H41H14000130009
Z6B21833FE;1;G31B05000020002
Z6B2C18393;1;D12J09000400001
Z6B3469DCE;1;G91B20000610005
Z6B35817AF;1;G91B20000610005
Z6B3D3186B;1;H81B21008560001
Z6C077891B;1;D33I06000080001
Z6C1CDBD02;1;D21B11000040005
Z6C1D154B0;1;C79G14000990001
Z6C37393CC;1;G46C22000110002
Z6C384CCF7;1;G35H22000080001
Z6C3A9E6C4;1;F31I22000010006
Z6D094E79C;1;D31B09000010002
Z6D103904B;1;H53B11000320003
Z6D1F92102;1;H77B12000180001
Z6E186D330;1;D31B09000010002
Z6E2323439;1;C41B03000140003
Z6E26F14C6;1;I55E17000050005
Z6E29DD656;1;J94E13000460005
Z6E2A720F4;1;C69G15001840001
Z6E3240319;1;C79H11000700003
Z6E3615C3F;1;C79H11000700003
Z6E38AB468;1;B33H19001390001
Z6E3C0E50F;1;E25E18000110005
Z6F13013D7;1;H53B11000320003
Z6F17FE1DE;1;C79H11000700003
Z6F1C3A452;1;D97B14000720001
Z6F1C3A83E;1;D97B14000720001
Z6F1E66518;1;C69G15001840001
Z6F23D7CF4;1;C69G15001840001
Z6F2973956;1;C41B03000140003
Z6F315BC2E;1;B57B15000390003
Z6F316E252;1;E59D16002030002
Z6F3CFEEA6;1;B19J21003910005
Z6F3D5551C;1;B49D99000000003
Z7014BE250;1;H41H14000110005
Z701559BB9;1;D31B09000010002
Z7015630C1;1;H41H14000110005
Z701D154C9;1;C79G14000990001
Z7029B2F69;1;C69G15001840001
Z702D3E922;1;H41H14000130009
Z7030BB0AE;1;E61B16000170006
Z703306B60;1;E59D16002030002
Z703C4B42F;1;B19J21003910005
Z71007DB01;1;D31B09000010002
Z710640DD4;1;D33I06000080001
Z711CDEA7A;1;J37B16000490003
Z7123DA7A7;1;B11B13000130006
Z712838A44;1;C79H11000700003
Z7128FD788;1;D12J09000400001
Z7128FD883;1;D12J09000400001
Z7135F46B3;1;D33H19000390001
Z72066CD18;1;D33I06000080001
Z720BE59A1;1;I71B02000030019
Z721DC9EC4;1;F22C16000620001
Z722010EF2;1;C79H11000700003
Z722554C5B;1;H33J12000510003
Z722AC12D6;1;G61B06001160007
Z722BF8F76;1;C69G15001840001
Z72365B046;1;B51B19000440007
Z7300C2F79;1;D31B09000010002
Z7306074BA;1;F31B02000110002
Z73249CD42;1;F32E10000080008
Z7330843F8;1;F84E07000310001
Z7333CD6DD;1;H41H14000130009
Z733873C78;1;F22C16000620001
Z733D04CDF;1;E61B16000170006
Z74097A1A1;1;F41B99000010001
Z741607969;1;D31B09000010002
Z7419BBF25;1;B57B15000390003
Z74205CA5D;1;D97B14000720001
Z7427EB1CD;1;H41H14000130009
Z74306B821;1;C69G15001840001
Z750ADD7A3;1;F74E05000210001
Z750F13EE8;1;D31B09000010002
Z7520E1268;1;C79G14000990001
Z7523C74DD;1;B37H18000330003
Z760F55E29;1;D31B09000010002
Z76141EFB1;1;B51B99000010003
Z76175B6A6;1;I71B02000030019
Z761B90081;1;F33H03000010001
Z7620EE57A;1;C79H11000700003
Z7624042BD;1;B63B12000080002
Z76355A049;1;H41H14000130009
Z763D90E0D;1;E81D22000050003
Z7708DD084;1;D31B09000010002
Z770C670BF;1;D31B09000010002
Z770EC40EA;1;F91B00000270011
Z771611813;1;E63H05000030005
Z772023A5B;1;D33I06000080001
Z7720612BF;1;C41B03000140003
Z772399FDB;1;F32E10000080008
Z7728DC8AD;1;C69G15001840001
Z7729BBA90;1;C69G15001840001
Z7735BA5DA;1;C69G15001840001
Z773CF5FB2;1;I41B21003430008
Z773DEE975;1;J55F22000120001
Z780F1C705;1;D31B09000010002
Z78291F2B7;1;F37H01000050001
Z782B77377;1;B84H15002080003
Z782C78197;1;B34E20000300001
Z7839D2B00;1;H41H14000130009
Z783B69273;1;C94H17000710005
Z7905B2960;1;D31B09000010002
Z79112A89D;1;F91B00000270011
Z791364503;1;E63H05000030005
Z79182522E;1;B63B12000080002
Z791F92052;1;H77B12000180001
Z79278BE85;1;F32E10000080008
Z792F99E50;1;B34E20000300001
Z79348F6AF;1;C71B03000380003
Z7A052D134;1;C79H11000700003
Z7A0558A51;1;F32E10000080008
Z7A22A6C34;1;C79H11000700003
Z7A23E55A9;1;C69G15001840001
Z7A32D132E;1;H41H14000130009
Z7B27E304E;1;F31B05000510001
Z7B2D7B8B9;1;F32E10000080008
Z7B2E6AE6F;1;B63E17000190001
Z7B3912CFB;1;B94E21012780001
Z7C08ED3BA;1;E63H05000030005
Z7C0F302D4;1;D31B09000010002
Z7C179A058;1;F32E10000080008
Z7C275F782;1;J69H07000230001
Z7C283A2CD;1;J35I18000020002
Z7C2B313DE;1;H41H14000130009
Z7C2D7AD3A;1;H41H14000130009
Z7C326C7D4;1;C69G15001840001
Z7C3B34F30;1;C71B20000800003
Z7C3BFC98E;1;J37B16000490003
Z7D137F098;1;B91B03000190009
Z7D20B44E6;1;C79H11000700003
Z7D28C23B6;1;C41B03000140003
Z7D29B2EFE;1;C69G15001840001
Z7D33BAF7F;1;H41H14000130009
Z7E0F5286E;1;F91B00000270011
Z7E2A81094;1;C69G15001840001
Z7E349AB75;1;C68F17000040003
Z7E35CD6B4;1;I41B21003430008
Z7E368803B;1;D43H19001010008
Z7F00BE736;1;F57H02000130001
Z7F055C67E;1;D33I06000080001
Z7F1D6BF4A;1;C69G15001840001
Z7F1F693F7;1;C69G15001840001
Z7F22B29CD;1;C69G15001840001
Z7F22F5683;1;F32E10000080008
Z7F23D7C5D;1;C69G15001840001
Z7F3479E32;1;B63E17000190001
Z7F3DF9732;1;E61B16000170006
Z800129957;1;D31B09000010002
Z800396678;1;D31B09000010002
Z8020F98A8;1;H69H09000500003
Z802A32E0A;1;F32E10000080008
Z802F3BE33;1;F32E10000080008
Z80388C051;1;F41B07000320001
Z803D555C5;1;B49D99000000003
Z81038E06A;1;D31B09000010002
Z8114B4714;1;H41H14000110005
Z811584F9D;1;C41B03000140003
Z811A53A5E;1;F32E10000080008
Z811DBDDBC;1;E59D16002030002
Z8122B2861;1;C69G15001840001
Z81281FD91;1;F22C16000620001
Z812FFBB56;1;B63E17000190001
Z813B86A85;1;J34E16000560005
Z8203D9B90;1;D31B09000010002
Z820C50AE6;1;F56G98000000001
Z820C600FF;1;D31B09000010002
Z8215C5079;1;E63H05000030005
Z821A492FA;1;B34C12000150004
Z8225F9649;1;C79H11000700003
Z8229D76BD;1;E25E18000110005
Z822F284FD;1;D91B17000070001
Z830F4CBA7;1;D31B09000010002
Z832404543;1;B63B12000080002
Z8329CEEB9;1;B61E16000780001
Z833302114;1;C69G15001840001
Z8333580AD;1;H86D11000100009
Z8404D95A3;1;D81B01000220002
Z841DDCABD;1;C79H11000700003
Z84205CFA8;1;D97B14000720001
Z84249DAAA;1;F32E10000080008
Z8427C1488;1;F32E10000080008
Z84313C8E6;1;G91B20000610005
Z8434F2143;1;J58F19000000008
Z843CE9A34;1;G95E18000180001
Z850169D3D;1;F87H99000000001
Z8505CC381;1;D33I06000080001
Z850F56B07;1;D31B09000010002
Z851C3A74F;1;D97B14000720001
Z8521712E6;1;C79G14000990001
Z852609DDC;1;C69G15001840001
Z85316DE72;1;F11B01000390001
Z853BE7E9F;1;H81B21008560001
Z860B1F552;1;D31B09000010002
Z8610C5A58;1;B41B09000260005
Z86144D260;1;H53B11000320003
Z86236D341;1;B37H18000330003
Z862D28545;1;C69G15001840001
Z863159838;1;H77H21000500005
Z8635A0E19;1;G24E21004790006
Z863CB42CB;1;H41H14000130009
Z863D3DCED;1;H81B21008560001
Z8706F0DC8;1;D33I06000080001
Z871CD9634;1;F32E10000080008
Z871D6578E;1;F32E10000080008
Z872F6009A;1;B84H15002080003
Z8733FAFD7;1;F32E10000080008
Z873933100;1;F22C16000620001
Z873AA5BDB;1;B19J21003910005
Z88035B28D;1;D31B09000010002
Z881789FC1;1;F32E10000080008
Z881DFAB44;1;H41H14000130009
Z88296B0ED;1;H41H14000130009
Z882F3586D;1;F32E10000080008
Z8835F4704;1;D33H19000390001
Z8922B298E;1;C69G15001840001
Z892493E28;1;F32E10000080008
Z8937E8011;1;J39B08000140002
Z8938F7B77;1;E61B16000170006
Z8A03F8FCC;1;D31B09000010002
Z8A0A4E11E;1;F11B03000350001
Z8A0F53869;1;F91B00000270011
Z8A2641C6A;1;F32E10000080008
Z8A37D4A82;1;J58F19000000008
Z8A3985E6C;1;I41B21003430008
Z8A3BF1114;1;F41B21005960005
Z8B0F4A0B5;1;F41B99000010001
Z8B1C94A37;1;G31B05000020002
Z8B1F1BEE8;1;C79H11000700003
Z8B20A2965;1;F32E10000080008
Z8B26377F7;1;C94H17000710005
Z8B275E20F;1;C94H17000710005
Z8B2EF0B30;1;C41B03000140003
Z8B318B8A6;1;H53B11000320003
Z8B326EF2B;1;J37B16000490003
Z8B34F2130;1;J58F19000000008
Z8C0308EDC;1;F31B02000110002
Z8C06B8E00;1;D33I06000080001
Z8C247D23B;1;J35I18000020002
Z8C26B4C50;1;E25E18000110005
Z8C2A77970;1;C79H11000700003
Z8C365CDD5;1;J76G16000220004
Z8C3671068;1;C79H11000700003
Z8C3C1F8D0;1;F88C23000290006
Z8C3C4375E;1;H41H14000130009
Z8C3CC483C;1;G91B20000610005
