cup;cig;source_dataset
F61B20000500001;8925123C7C;cup_csv.csv
I58I21002190003;A02BAB3689;cup_csv.csv
C41B03000140003;Z4C2B1BF74;cup_csv.csv
E15B20000440002;9537260BEB;cup_csv.csv
D31B09000010002;Z311445F4D;cup_csv.csv
F41B21005960005;ZB73BF5CF0;cup_csv.csv
D65E18000090001;ZE32BC6E7B;cup_csv.csv
C69G15001840001;Z2721B6506;cup_csv.csv
I71B02000030019;ZCB0EA160F;cup_csv.csv
H17B16000800005;74202339F9;cup_csv.csv
E38B22001630005;BAF3A4DF4C;cup_csv.csv
J21B06000040003;Z911916FB2;cup_csv.csv
F47H20001140001;A031B8C25F;cup_csv.csv
J87E20000010004;872808211F;cup_csv.csv
I94F22000040001;B1C92F2D7F;cup_csv.csv
C67I14000010001;B1A987ED48;cup_csv.csv
D33I06000080001;ZD61948BCE;cup_csv.csv
B63E17000190001;Z392DDEAFB;cup_csv.csv
H57B12000330001;Z1D1752DE8;cup_csv.csv
H31B21004800001;ZDC3DB6914;cup_csv.csv
I41B21003430008;B49AEC80E3;cup_csv.csv
H69H09000500003;Z08374AEAC;cup_csv.csv
F37J22000010007;B6EA8DD954;cup_csv.csv
F21B03000350001;7991987C4C;cup_csv.csv
C58B22000220004;A0065225EC;cup_csv.csv
E62E22000050005;B085F21286;cup_csv.csv
F37J22000010007;B6F8E426BC;cup_csv.csv
C41B03000140003;Z462B191B7;cup_csv.csv
H34E02000060005;ZB0333F8DA;cup_csv.csv
F32E10000080008;Z2D2BFF285;cup_csv.csv
F61B20000490001;9546702BB4;cup_csv.csv
G86I18000050001;8490756980;cup_csv.csv
I91B15000180004;Z3A25AAD87;cup_csv.csv
H48B22000360002;B11D5DADC5;cup_csv.csv
C64H20000890001;A00ABE9E2F;cup_csv.csv
E31G13000010004;5914319A6D;cup_csv.csv
E15B20000440002;B2288F8DFA;cup_csv.csv
F32E10000080008;B28DB01CA9;cup_csv.csv
B31B04000260006;A021F1070D;cup_csv.csv
B65F21000900001;9989562F55;cup_csv.csv
D31B20000270001;ZAB3D78185;cup_csv.csv
B49D99000000003;8902661444;cup_csv.csv
I48D20000740005;8651221D67;cup_csv.csv
E38B22001630005;B740573AED;cup_csv.csv
C71B03000380003;8430284A6D;cup_csv.csv
J81I10001100007;B49A50C86A;cup_csv.csv
B19J21003910005;A06980938E;cup_csv.csv
I87G22000270001;B1355CE6E7;cup_csv.csv
D31B09000010002;ZED14D5549;cup_csv.csv
J37H19002880001;8131220F00;cup_csv.csv
D31B09000010002;Z0608DECE3;cup_csv.csv
B49D99000000003;A038994F53;cup_csv.csv
D31B09000010002;Z12059D0EC;cup_csv.csv
F41B21000640001;B57CE7B5D8;cup_csv.csv
F93G22000030001;B8794EB62E;cup_csv.csv
B63B12000080002;Z25272BD0E;cup_csv.csv
F11B96000040001;0554402300;cup_csv.csv
H48B22000360002;B5A5ABB6CC;cup_csv.csv
F31B02000110002;5076617CDD;cup_csv.csv
B63E17000190001;Y9A386DB21;cup_csv.csv
H77H21000500005;Z863159838;cup_csv.csv
F91B00000270011;395351609D;cup_csv.csv
F37J22000010007;B1C32072D3;cup_csv.csv
H48B22000360002;B16F3F825E;cup_csv.csv
H17H21010150005;90735870DE;cup_csv.csv
E15B20000440002;80000813B0;cup_csv.csv
D63F22000050005;91199504D2;cup_csv.csv
I55E17000050005;B22D04225E;cup_csv.csv
B51B99000010003;B6DDB76877;cup_csv.csv
F32E10000080008;ZE81F950DE;cup_csv.csv
H48B22000360002;B4BF8EA210;cup_csv.csv
I87H18001590002;B0A0ACAD17;cup_csv.csv
C79H11000700003;9527254AB5;cup_csv.csv
F32E10000080008;Z371CF2B25;cup_csv.csv
F99J21014000005;90651774B6;cup_csv.csv
F77H03001330001;5613788468;cup_csv.csv
J87H22002720001;9530140850;cup_csv.csv
B63B12000080002;Z19185B874;cup_csv.csv
E81D22000050003;9026876DB7;cup_csv.csv
G31B21006920002;B5FB572D1B;cup_csv.csv
H31B21004800001;A04B36D9FF;cup_csv.csv
C65E19000360001;A0674AF741;cup_csv.csv
D34D18000140005;8661173211;cup_csv.csv
C58B22000220004;A04B5C15D6;cup_csv.csv
E38B22001630005;B60BD4A82F;cup_csv.csv
H69H09000500003;B574763A38;cup_csv.csv
C21D22000210006;B5D2C660DA;cup_csv.csv
D19H05000040003;7746029159;cup_csv.csv
J37H19002880001;8136433CE8;cup_csv.csv
E38B22001630005;B715527AC9;cup_csv.csv
C79G14000990001;YC13BB66E3;cup_csv.csv
F33H03000010001;Z2E1A06F00;cup_csv.csv
F93G22000030001;A05352561C;cup_csv.csv
J58F19000000008;B4118C231B;cup_csv.csv
B81B08000620001;Z40286BE75;cup_csv.csv
I41B21003430008;ZCB3D6C126;cup_csv.csv
J69J21013810001;A003DEEBF2;cup_csv.csv
J37H19002880001;81364234AA;cup_csv.csv
F41B21000640001;A05CFC2D60;cup_csv.csv
B94E21012780001;925481314B;cup_csv.csv
D91B21005300001;B676BFAC66;cup_csv.csv
D43H19001010008;Z183C99CF5;cup_csv.csv
C69G15001840001;8736722B10;cup_csv.csv
F41B21005960005;ZE03A95D64;cup_csv.csv
B51B99000010003;Z3E2D55428;cup_csv.csv
E61B21013020005;B8DC63E66B;cup_csv.csv
G52E22000020002;94715423B8;cup_csv.csv
F22C16000620001;Z733873C78;cup_csv.csv
B81B20001350005;Y9F3C6E9D6;cup_csv.csv
B83G02000500005;Z271A7A451;cup_csv.csv
F32E10000080008;ZA01F8F9CF;cup_csv.csv
F32E10000080008;ZCD1D54834;cup_csv.csv
E38B22001630005;B6C1FF391E;cup_csv.csv
B81B08000620001;Z562930001;cup_csv.csv
H17B16000800005;788652999B;cup_csv.csv
B64D25003770002;B8CD83DE35;cup_csv.csv
B51J24001100001;B919DF1CA0;cup_csv.csv
B94E21012780001;95822681B5;cup_csv.csv
F72F22001080004;A014386BB0;cup_csv.csv
C79G14000990001;ZBC20E11EF;cup_csv.csv
F27H19004290007;Z2F2E0A748;cup_csv.csv
B49D99000000003;Z6F3D5551C;cup_csv.csv
E38B22001630005;B7546B89A6;cup_csv.csv
F41G08000000008;A05FEA4DBD;cup_csv.csv
G38B23001420005;B3EA7D0A79;cup_csv.csv
B87H12001940006;5454310EFC;cup_csv.csv
D77H24000760001;B64473B374;cup_csv.csv
E81D22000050003;BA16E29EBF;cup_csv.csv
I51E24000220007;B4F6695855;cup_csv.csv
B41B09000260005;7354797A7A;cup_csv.csv
C69G15001840001;A05A58C7FD;cup_csv.csv
F77H21010190001;97764451A3;cup_csv.csv
J31I22000510001;9914053758;cup_csv.csv
B63E17000190001;B33778BEF3;cup_csv.csv
J71B18000090006;9664820DC2;cup_csv.csv
C69G15001840001;Z552A80F55;cup_csv.csv
B61B22000670006;9850496673;cup_csv.csv
F33H08000000003;0494294050;cup_csv.csv
C94H17000710005;74773318BC;cup_csv.csv
D65E18000090001;Z4427A357B;cup_csv.csv
F76G08000570001;Z9B0B15C25;cup_csv.csv
E74C11000080006;3135582C1C;cup_csv.csv
E81D22000050003;A06D8A8744;cup_csv.csv
E59D16002030002;Z703306B60;cup_csv.csv
E59D16002030002;ZA9266D60A;cup_csv.csv
J46J20000430005;Z54301C97C;cup_csv.csv
F32E10000080008;Z3D2F3F89E;cup_csv.csv
F22C16000620001;Z592AA1DF1;cup_csv.csv
J58F19000000008;ZC13320B5B;cup_csv.csv
F88C23000290006;Z9C3DE597F;cup_csv.csv
F31B07000310001;01065442E3;cup_csv.csv
C79H11000700003;ZA92153359;cup_csv.csv
B49D99000000003;Z233145A56;cup_csv.csv
B54J22001680003;B9A0C3E2B1;cup_csv.csv
I95F22000760002;9558940ED1;cup_csv.csv
H17B16000800005;7356272BAF;cup_csv.csv
G79J18000420001;Z5327180FF;cup_csv.csv
C58B22000220004;A06810DBEA;cup_csv.csv
H41H14000110005;Z7014BE250;cup_csv.csv
F37J22000010007;B1FA814409;cup_csv.csv
G91B20000610005;Z6B35817AF;cup_csv.csv
H17B16000800005;82264021B0;cup_csv.csv
E15B20000440002;9862067325;cup_csv.csv
D43H19001010008;A05449101C;cup_csv.csv
H17B16000800005;7651297207;cup_csv.csv
D31B09000010002;ZF200C4109;cup_csv.csv
E66E18000130007;8523765166;cup_csv.csv
D33I06000080001;Z341341146;cup_csv.csv
I81D22000000006;B741F7C710;cup_csv.csv
F37J22000010007;B6F8DAEC98;cup_csv.csv
H29J21011490001;9276539A25;cup_csv.csv
D31B09000010002;Z3B2090343;cup_csv.csv
B44D20000040001;B4780F18D0;cup_csv.csv
J58F19000000008;98560161B4;cup_csv.csv
D31B09000010002;ZC90C03513;cup_csv.csv
H17H21010150005;A03C105FC2;cup_csv.csv
B94E21012780001;A00D740215;cup_csv.csv
H41H14000130009;Z9A2F3AABC;cup_csv.csv
B87H12001940006;Z6335A7375;cup_csv.csv
F37J22000010007;B227AA7D86;cup_csv.csv
I41B21003430008;A0042B8FAB;cup_csv.csv
B63E17000190001;Y8C3A55CB6;cup_csv.csv
E15B20000440002;9545479A74;cup_csv.csv
F61B20000500001;9928023FBE;cup_csv.csv
B71B19000760001;9713480944;cup_csv.csv
D43H19001010008;B64EABD1C5;cup_csv.csv
H18C12000020004;4030411060;cup_csv.csv
B41B09000260005;50150863E3;cup_csv.csv
F32E10000080008;6974101A33;cup_csv.csv
I51B21003500005;B918C4AB6E;cup_csv.csv
C58B22000220004;9906455946;cup_csv.csv
F48C22000040006;ZCA3CD7F16;cup_csv.csv
J37H19002880001;8130292135;cup_csv.csv
F32E10000080008;ZC521A5DB4;cup_csv.csv
D63F22000050005;B52FE893B0;cup_csv.csv
B63B12000080002;ZF41DD2EA3;cup_csv.csv
C69G15001840001;B948B04478;cup_csv.csv
F11B03000350001;0173690584;cup_csv.csv
I81D22000000006;B220FA2CCE;cup_csv.csv
H41E13000230003;Z4114393C1;cup_csv.csv
H13I24000030009;B6B782A330;cup_csv.csv
F91B09000590001;A069E84C98;cup_csv.csv
F93G22000030001;B85D49F3EF;cup_csv.csv
F33H03000010001;Z402DA4C5D;cup_csv.csv
C69G15001840001;ZAE3B29B83;cup_csv.csv
F22C16000620001;94770515E3;cup_csv.csv
C69G15001840001;Z6F1E66518;cup_csv.csv
F31B05000510001;0528189359;cup_csv.csv
B94E21012780001;A011C9F146;cup_csv.csv
B63E17000190001;YA733B9E62;cup_csv.csv
D31B09000010002;ZD20F128E9;cup_csv.csv
C58B22000220004;A00AAAB7C5;cup_csv.csv
E15B20000440002;9547521F8F;cup_csv.csv
H48B22000360002;B0D368F1D1;cup_csv.csv
H17B16000800005;7596483016;cup_csv.csv
B61B22000670006;B73474F23B;cup_csv.csv
E15B20000440002;96705695FE;cup_csv.csv
H17B16000800005;793223710D;cup_csv.csv
C68F17000040003;Z06312FB5B;cup_csv.csv
H53B11000320003;Z6F13013D7;cup_csv.csv
H69H09000500003;6924386816;cup_csv.csv
C79H11000700003;Z4230F3614;cup_csv.csv
F41B21008440001;904775077E;cup_csv.csv
G82E22000030002;B175BE33DB;cup_csv.csv
F22C16000620001;Z423B2BC2C;cup_csv.csv
C71B03000380003;B86A001A26;cup_csv.csv
H17B16000800005;7745915345;cup_csv.csv
C69G15001840001;8203282A73;cup_csv.csv
F37J22000010007;BA022C66B3;cup_csv.csv
B61E16000780001;Z8329CEEB9;cup_csv.csv
J58F19000000008;8028399C6E;cup_csv.csv
F71B16000530001;9666057A91;cup_csv.csv
F84E07000270001;Y343A1C9BF;cup_csv.csv
F72F22001080004;B038A33360;cup_csv.csv
F37J22000010007;B1F9FE20B7;cup_csv.csv
G52E22000020002;A06BB467EA;cup_csv.csv
C79H11000700003;Z3430EE5D4;cup_csv.csv
G67H19001090006;ZB12A93F90;cup_csv.csv
D36C22000130004;B8CCFD2BD9;cup_csv.csv
H41H14000130009;Z922D24CB2;cup_csv.csv
J37H19002880001;8129280E10;cup_csv.csv
D77H20002630004;B8CDDBB67C;cup_csv.csv
J76G16000220004;Y9F3CE4842;cup_csv.csv
D31B09000010002;Z460C6151A;cup_csv.csv
D31B09000010002;ZEF0313AA7;cup_csv.csv
G25B22000120001;A03C3D0DCC;cup_csv.csv
D36C22000130004;B20ABE7DF0;cup_csv.csv
I55E17000050005;Z3823CA61D;cup_csv.csv
F93G22000030001;B4D2FC3713;cup_csv.csv
C69G15001840001;Z202609D1C;cup_csv.csv
E38B22001630005;BABD622FF8;cup_csv.csv
G31B21006920002;B6256A46EE;cup_csv.csv
C69G15001840001;Z7A23E55A9;cup_csv.csv
I52B25001570007;BA2058BB90;cup_csv.csv
F41B99000010001;0285142A9C;cup_csv.csv
F88B22001130002;A0667FEE16;cup_csv.csv
F31I22000010006;Z6C3A9E6C4;cup_csv.csv
B85I17000320001;9227434F69;cup_csv.csv
C41B03000140003;Z901BEFF15;cup_csv.csv
C51B99000000003;ZA006E4D7C;cup_csv.csv
C59J21030930001;B3429A79F7;cup_csv.csv
F37J22000010007;B195020323;cup_csv.csv
C69G15001840001;8841096F35;cup_csv.csv
F37J22000010007;B181835BFF;cup_csv.csv
H41H14000130009;ZCF1AB6460;cup_csv.csv
I71B02000030019;Z720BE59A1;cup_csv.csv
G31B05000020002;Z653772B8D;cup_csv.csv
E38B22001630005;B61E0927A5;cup_csv.csv
C58B22000220004;B92FDBED50;cup_csv.csv
F27H20001520001;B44292F73B;cup_csv.csv
I81D22000000006;B745F28241;cup_csv.csv
J69J21013810001;9510237FD4;cup_csv.csv
F70J22000020001;97651210C7;cup_csv.csv
J39J21008100006;Z9C35D2E35;cup_csv.csv
F41B19000540005;B8B96391E2;cup_csv.csv
E19D22000350005;BA70AFA18E;cup_csv.csv
I81D22000000006;B73CBA13F0;cup_csv.csv
J37B16000490003;8460647AC4;cup_csv.csv
D12J09000400001;ZDE3625AF6;cup_csv.csv
C58B22000220004;9920604567;cup_csv.csv
F81B16000600001;97208803F2;cup_csv.csv
D33H19000390001;Z1A35F46C8;cup_csv.csv
F91D22000070002;99547485EC;cup_csv.csv
I54J08000010009;9477466C59;cup_csv.csv
D31B09000010002;Z030C6030B;cup_csv.csv
F77H03001330001;5221957F39;cup_csv.csv
J69J21013810001;9305008F80;cup_csv.csv
C69G15001840001;Z6032A00B3;cup_csv.csv
D41B14000080005;5663075553;cup_csv.csv
D12J09000400001;Z0E28AA2DD;cup_csv.csv
H48B22000360002;B5A5E03BFB;cup_csv.csv
H87H20001200005;B444168476;cup_csv.csv
F72J20002270001;B732657D4F;cup_csv.csv
C69G15001840001;B995B457D1;cup_csv.csv
J13J18000030001;ZC0310E230;cup_csv.csv
J66D14000610001;9371178CB7;cup_csv.csv
C64H20000890001;Y593756452;cup_csv.csv
F81B04000120001;0224780651;cup_csv.csv
G67H19001090006;796207829F;cup_csv.csv
F32E10000080008;Z47284F190;cup_csv.csv
C58B22000220004;A0070ADC75;cup_csv.csv
F77H03001330001;58282865C1;cup_csv.csv
D77H24000760001;B83022B404;cup_csv.csv
E58G10000150003;053306397E;cup_csv.csv
C41B03000140003;Z481F402EF;cup_csv.csv
B71J22000050006;B51FC48583;cup_csv.csv
J72D10000650001;Z9A0B162BD;cup_csv.csv
D31B09000010002;Z9B0644159;cup_csv.csv
C69G15001840001;8792090630;cup_csv.csv
E25E18000110005;7894717E8D;cup_csv.csv
C79H11000700003;B1F2725DC9;cup_csv.csv
F22C16000620001;ZF53B2BE56;cup_csv.csv
C32E26000020001;B9B1063047;cup_csv.csv
J87E20000010004;98991393ED;cup_csv.csv
G52E22000020002;A0589B4DC5;cup_csv.csv
C66D16010700001;Z2D325041C;cup_csv.csv
F43J13000000003;B7E343985E;cup_csv.csv
H17H21010150005;A00B5926FA;cup_csv.csv
C21D22000210006;B5F4EE9FBE;cup_csv.csv
F93G22000030001;A0332B0B00;cup_csv.csv
G61B06001160007;977489742F;cup_csv.csv
F84E07000270001;7071147F16;cup_csv.csv
I71B02000030019;5864152351;cup_csv.csv
F41B21000640001;97899488A8;cup_csv.csv
B93B07000090003;705227054E;cup_csv.csv
B94E21012780001;9349490339;cup_csv.csv
B71B21005440002;9630510443;cup_csv.csv
F71B16000510001;BA4111989F;cup_csv.csv
F11B03000350001;0213284784;cup_csv.csv
D31B09000010002;Z500C7E2A8;cup_csv.csv
E38B22001630005;B8313844D8;cup_csv.csv
B85I17000320001;7493471FE0;cup_csv.csv
F31B07000310001;ZC3123482F;cup_csv.csv
C65E19000360001;A06A41FCCB;cup_csv.csv
E38B22001630005;B72AC07DD4;cup_csv.csv
F32E10000080008;Z6924B79F8;cup_csv.csv
E12H20000480001;B7F786A05E;cup_csv.csv
D31B09000010002;Z701559BB9;cup_csv.csv
F93G22000030001;B88A453EE1;cup_csv.csv
H17H21010150005;A0538152AF;cup_csv.csv
H17H21010150005;9556368459;cup_csv.csv
C77H21001890005;8826946246;cup_csv.csv
C58B22000220004;9870401095;cup_csv.csv
C71B03000380003;B9660A4075;cup_csv.csv
G52E22000020002;A0680D9104;cup_csv.csv
E59D16002030002;Z6F316E252;cup_csv.csv
J69J21013810001;A02693DD43;cup_csv.csv
E38B22001630005;B784C60AA1;cup_csv.csv
C94H17000710005;Z16346E505;cup_csv.csv
G83I22000410007;B1484B0948;cup_csv.csv
G52E22000020002;A0670D271B;cup_csv.csv
I71B02000030019;5081248A7D;cup_csv.csv
F22C16000620001;Z432AA1FDB;cup_csv.csv
F22C16000620001;B014E795A1;cup_csv.csv
J37H19002880001;8137059183;cup_csv.csv
E81D22000050003;A06D741F00;cup_csv.csv
F67H20002130001;8914267DD4;cup_csv.csv
J21B07000040005;0070685B18;cup_csv.csv
B65F21000900001;9342852D5C;cup_csv.csv
J69H07000230001;B67E325395;cup_csv.csv
H31B19000800005;9208228621;cup_csv.csv
F32E10000080008;Z022BFEFC1;cup_csv.csv
C79G14000990001;Z0E1D153DD;cup_csv.csv
C66D16010700001;B2BAE04299;cup_csv.csv
H17H21010150005;981662680A;cup_csv.csv
D31B09000010002;ZF115AEA20;cup_csv.csv
G52E22000020002;A01533B1EF;cup_csv.csv
I41B21003430008;Z5236E49A0;cup_csv.csv
F32E10000080008;Z0826B51EA;cup_csv.csv
C77H21001890005;Y8C3888F96;cup_csv.csv
F93G22000030001;B93C1587B1;cup_csv.csv
F93G22000030001;A0102705C7;cup_csv.csv
F32E10000080008;ZCA24C31F8;cup_csv.csv
F32E10000080008;70376726A7;cup_csv.csv
H48I25000000002;B7EC03D3C7;cup_csv.csv
C94H17000710005;ZEA3DA18A1;cup_csv.csv
F37J22000010007;B6C80CB421;cup_csv.csv
D31B09000010002;ZCC02C4C2E;cup_csv.csv
F88B22001130002;A03D039B8B;cup_csv.csv
H17B16000800005;76781165C3;cup_csv.csv
D91B21005300001;944442493B;cup_csv.csv
E81D22000050003;A06D47E793;cup_csv.csv
J87E20000010004;9557036B97;cup_csv.csv
C69G15001840001;A061A044EF;cup_csv.csv
C69G15001840001;B7E63EE6DB;cup_csv.csv
C68F17000040003;B62BE3F667;cup_csv.csv
J42C21002820004;A0107ECC63;cup_csv.csv
B19J21003910005;Z703C4B42F;cup_csv.csv
G94D25002790003;B8C6559EA8;cup_csv.csv
D77H20002630004;9730647FEA;cup_csv.csv
J37H19002880001;813136028C;cup_csv.csv
E61B21013020005;ZE03C745DF;cup_csv.csv
H69H09000500003;407283301E;cup_csv.csv
E61B16000170006;Z0433C9897;cup_csv.csv
B94E21012780001;9508076886;cup_csv.csv
F22C16000620001;Z9D3933302;cup_csv.csv
F11B16000580001;Y452BFCCDE;cup_csv.csv
E63H05000030005;ZE90C80603;cup_csv.csv
F33H03000010001;Z261858121;cup_csv.csv
H41H14000110005;Z071687F87;cup_csv.csv
D77H20002630004;B35B75BBE2;cup_csv.csv
H48B22000360002;B9A32EDEE4;cup_csv.csv
F72F22001080004;B9EFB1B882;cup_csv.csv
C69G15001840001;Z131F69445;cup_csv.csv
J13J09000520009;61137455F9;cup_csv.csv
C71B03000380003;B8ECFCEC95;cup_csv.csv
F70J22000020001;A044FD4935;cup_csv.csv
B46D08000000007;7939577A33;cup_csv.csv
B44D20000040001;BB015C5BCE;cup_csv.csv
B85I17000320001;7268346CDA;cup_csv.csv
J81I10001100007;BAF8B2348A;cup_csv.csv
C69G15001840001;A0399D69EC;cup_csv.csv
D19H05000040003;786959640F;cup_csv.csv
C65E19000360001;A060C4F537;cup_csv.csv
D21B11000040005;862030658C;cup_csv.csv
F93G22000030001;9783376945;cup_csv.csv
B91B03000190009;Z7D137F098;cup_csv.csv
C69G15001840001;9380380674;cup_csv.csv
J58F19000000008;B2334C978E;cup_csv.csv
H17H21010150005;A0615FB07B;cup_csv.csv
F93G22000030001;9955364244;cup_csv.csv
J69H12000480001;7724465E28;cup_csv.csv
F84E07000270001;Z061CA8851;cup_csv.csv
D67H24007320001;B841367EEB;cup_csv.csv
C58B22000220004;A005837CE4;cup_csv.csv
J37H19002880001;8134360E36;cup_csv.csv
F22C16000620001;Z073873CC6;cup_csv.csv
F32E10000080008;69752362D7;cup_csv.csv
E61B16000170006;Z203DF9715;cup_csv.csv
H17B16000800005;7703311D53;cup_csv.csv
F84E07000270001;ZEA317638F;cup_csv.csv
F32E10000080008;ZCD249B383;cup_csv.csv
E38B22001630005;B8C04E997B;cup_csv.csv
I81D22000000006;BA6E5728C6;cup_csv.csv
J69H07000230001;818252406B;cup_csv.csv
F69J21017430001;9569367B74;cup_csv.csv
E38B22001630005;BA6DF0AF65;cup_csv.csv
B46D08000000007;ZD206F745B;cup_csv.csv
D21B24000030002;B5EAD96EBB;cup_csv.csv
F93G22000030001;A0103444BA;cup_csv.csv
F41B99000010001;0579398659;cup_csv.csv
F37J22000010007;B729ADE49F;cup_csv.csv
H81B21008560001;9706653773;cup_csv.csv
F37J22000010007;B5F4ECE978;cup_csv.csv
F71B22000930002;B35D4AEEDA;cup_csv.csv
I94F22000040001;938365336C;cup_csv.csv
C79H11000700003;B4517CD100;cup_csv.csv
H69H09000500003;B59698CEDA;cup_csv.csv
C79H11000700003;ZE82470599;cup_csv.csv
F27H20001520001;A05E3BFC0F;cup_csv.csv
F70J22000020001;A003FB536F;cup_csv.csv
B94E21012780001;910931193C;cup_csv.csv
J59G16000660006;ZE432FF3A6;cup_csv.csv
C91B07000460001;Z9322859A5;cup_csv.csv
E81D22000050003;A06D4771CE;cup_csv.csv
C58B22000220004;A02BA0DD8A;cup_csv.csv
D51E23000000001;96400336E3;cup_csv.csv
D36C22000130004;BA3413279D;cup_csv.csv
C69G15001840001;A06F421316;cup_csv.csv
H17B16000800005;7678090050;cup_csv.csv
I81D22000000006;BA6EE2EDF9;cup_csv.csv
D12J09000400001;Z313548205;cup_csv.csv
C65E19000360001;9288813AF8;cup_csv.csv
H17B16000800005;8780445C6C;cup_csv.csv
E81D22000050003;A06D85B7B9;cup_csv.csv
F32E10000080008;Z092402170;cup_csv.csv
C69G15001840001;8585645A61;cup_csv.csv
F33H03000010001;Z53164C27C;cup_csv.csv
C69G15001840001;6775583BF6;cup_csv.csv
F88B22001130002;A0095AA289;cup_csv.csv
B87G19000000005;8815947D99;cup_csv.csv
D31B09000010002;ZF8101A15D;cup_csv.csv
B19J21003910005;A06191F7F4;cup_csv.csv
H32G19000170005;83068304F8;cup_csv.csv
D31B09000010002;ZDE0630416;cup_csv.csv
I23G22000110004;666660614F;cup_csv.csv
H41H14000130009;9383918E18;cup_csv.csv
C79G14000990001;6960611DE5;cup_csv.csv
I87G22000270001;B8141EDD4F;cup_csv.csv
H17H21010150005;9996188B49;cup_csv.csv
D19H05000040003;Z1E2564744;cup_csv.csv
F93G22000030001;A01035D95A;cup_csv.csv
J37H19002880001;8136393BE6;cup_csv.csv
F32E10000080008;5982785E5A;cup_csv.csv
I24B13000350003;6325075103;cup_csv.csv
G31B05000020002;Z6138FE55C;cup_csv.csv
H48B22000360002;B16BA190A5;cup_csv.csv
D31B09000010002;Z4400EF17D;cup_csv.csv
D31B09000010002;Z2709E4B7B;cup_csv.csv
I81D22000000006;B73C82FC14;cup_csv.csv
F41B21005960005;A042730F8C;cup_csv.csv
E69B10000160004;Z4703DD33C;cup_csv.csv
G52E22000020002;A0602E506D;cup_csv.csv
G82E22000030002;B2ECC00715;cup_csv.csv
F32E10000080008;Z73249CD42;cup_csv.csv
D97B14000720001;Z9B35AEC71;cup_csv.csv
D22E18000470009;ZDD3CBEC55;cup_csv.csv
F11B01000390001;Z85316DE72;cup_csv.csv
F51B98000010001;Z1E0F55A0D;cup_csv.csv
D31B09000010002;Z4015CCBDF;cup_csv.csv
B63E17000190001;ZC52ED9D6B;cup_csv.csv
H17B16000800005;7568513681;cup_csv.csv
B19J21003910005;91845133E5;cup_csv.csv
H17B16000800005;8595559FAA;cup_csv.csv
F32E10000080008;Z121D11827;cup_csv.csv
D97B14000720001;ZD91C3A66B;cup_csv.csv
E74C11000080006;3134957859;cup_csv.csv
J42C21002820004;B5B80AB769;cup_csv.csv
C58B22000220004;A0089D0ACA;cup_csv.csv
F41B99000010001;Z6A099A3A4;cup_csv.csv
I55E17000050005;BA968F6487;cup_csv.csv
H41H14000130009;B27B64E1A8;cup_csv.csv
F91B00000270011;Z640E9B996;cup_csv.csv
F41B07000320001;Y3732EC80F;cup_csv.csv
J59G16000660006;ZC23334851;cup_csv.csv
H41H14000130009;81990684F4;cup_csv.csv
F41B21005960005;A04255BC85;cup_csv.csv
C33D20000040002;8197574411;cup_csv.csv
E15B20000440002;B0E97CF4A9;cup_csv.csv
C94H17000710005;B3A512D3B8;cup_csv.csv
H48B22000360002;B16F40D3B2;cup_csv.csv
I93B98000000003;Z251E5523A;cup_csv.csv
J87H22002720001;A06E3B4502;cup_csv.csv
D21B11000040005;A068BEF700;cup_csv.csv
I55E17000050005;B8E873863D;cup_csv.csv
F88B22001130002;A02013FC18;cup_csv.csv
H41H14000130009;Z21381A66A;cup_csv.csv
D12J09000400001;931067326C;cup_csv.csv
D36C22000130004;B20ABC845E;cup_csv.csv
D77H20002630004;B2B18BA01C;cup_csv.csv
F22C16000620001;Z471DF5036;cup_csv.csv
D31B09000010002;Z191080869;cup_csv.csv
G82E22000030002;B5CF78803E;cup_csv.csv
D45B22000290003;B04AE20AFD;cup_csv.csv
C41B03000140003;580988331F;cup_csv.csv
H17H21010150005;948773134E;cup_csv.csv
H48B22000360002;B9F831A2C3;cup_csv.csv
J69J21013810001;93974984AD;cup_csv.csv
I41B21003430008;Z4D36F1F00;cup_csv.csv
E38B22001630005;B6D34E867A;cup_csv.csv
H69H09000500003;9762244A97;cup_csv.csv
J58F19000000008;B4E2C62F43;cup_csv.csv
H17B16000800005;74691823F9;cup_csv.csv
F32E10000080008;Z352D86BE9;cup_csv.csv
F41B07000320001;B294D1B586;cup_csv.csv
F32E10000080008;Z8733FAFD7;cup_csv.csv
J72D10000650001;644037800F;cup_csv.csv
F87H05000660005;4590540970;cup_csv.csv
D31B09000010002;0290112FFA;cup_csv.csv
B94E21012780001;B2E1BB3A26;cup_csv.csv
B86J16002730003;Z201FAB4CC;cup_csv.csv
F91B00000270011;4932034B33;cup_csv.csv
F70J22000020001;98782215D8;cup_csv.csv
I41B21003430008;B0E8B5480F;cup_csv.csv
J69J21013810001;9223396B27;cup_csv.csv
D33I06000080001;Z710640DD4;cup_csv.csv
D12H22000010002;9248118C64;cup_csv.csv
F93G22000030001;B87D2D1AB5;cup_csv.csv
H77H21000500005;B6A52C33A1;cup_csv.csv
F22C16000620001;9529802165;cup_csv.csv
D33I06000080001;Z0805E07AF;cup_csv.csv
F41B16000440001;8649470870;cup_csv.csv
E38B22001630005;B7843D5DDB;cup_csv.csv
E25E18000110005;Z58320BACA;cup_csv.csv
H17B16000800005;7972037D09;cup_csv.csv
H77H21000500005;8827711990;cup_csv.csv
F88B22001130002;A01D7598B9;cup_csv.csv
