cig;cup_count;cups
B7A407AD06;1;F37J22000010007
B7A5943119;1;B81B19001910001
B7A66CFEF7;1;I55F23000380001
B7A8267460;1;C68B22000170005
B7AAEE4ADE;1;J89D24000160001
B7AC08DDB6;1;F37J22000010007
B7AD4E9ACB;1;I89I21000260001
B7AF5CF0DC;1;J86G20000090004
B7AFC8281D;2;C11B21010580001 | C16G21013900001
B7AFE8F95B;1;E61D22000030002
B7B0054F2D;1;E61D22000030002
B7B08E61BD;1;F62E20000050001
B7B0FDAEA0;1;I89I21000260001
B7B2832572;1;B81B19001910001
B7B32B73C8;1;I87G22000270001
B7B3A9A5E9;1;I87G22000270001
B7B727A1F3;1;H72C17000130002
B7BC3253B1;1;H27E14000010005
B7BDA53495;1;C68B22000170005
B7BDFADF21;1;C68B22000170005
B7BF85EF62;2;J81B22001940006 | J86I22000000006
B7BFF31112;1;C68B22000170005
B7BFFECB60;1;C68B22000170005
B7C047162B;1;C68B22000170005
B7C0C4F42D;1;C61I22000270006
B7C0CC558D;1;C61I22000270006
B7C0D88678;1;C61I22000270006
B7C2B8668E;1;D78I21000170006
B7C4A3E024;1;E85E22000200001
B7C4D12599;1;C35F21000380001
B7C5719BF2;1;J85E24000080004
B7C625F98D;1;D89D14000080001
B7C80EADFD;1;E61D22000030002
B7C95A9CC4;1;C61I22000270006
B7C98F4471;1;E61D22000030002
B7C9A3B24B;1;E61D22000030002
B7C9DC6EC2;1;F45B22000500007
B7C9DDAF43;1;E61D22000030002
B7CA0CABD6;1;E61D22000030002
B7CBB6614A;1;G78E22000210006
B7CC0BD95D;1;J89D24000160001
B7CD8BE861;1;E61D22000030002
B7D0A70AE7;1;J81B22001940006
B7D5F0FFC5;1;D27H24000400001
B7D689078E;1;F37J22000010007
B7D9B98450;1;B99D15000660003
B7DB2055EF;1;D11B19000760006
B7DB861567;1;F13D21002220001
B7DBE343D1;1;F37J22000010007
B7DE67E333;1;J89J23000280002
B7DF66310C;1;B81B19001910001
B7DF6AEEEC;1;B83C16000020005
B7E2AA1D9B;1;J94J24000280002
B7E317B510;1;J94J24000280002
B7E5A98292;1;B29J21000680001
B7E5A99365;1;B29J21000680001
B7E6EF93C6;1;H31B20000920005
B7E83226C3;1;C64E24000060002
B7E88DE233;1;C68B22000170005
B7E891B489;1;I87G22000260001
B7E8ADF988;1;C68B22000170005
B7EA71F991;1;F37J22000010007
B7EEE7CD9E;1;C63D16001790008
B7F02A1D4F;1;H11B21001880001
B7F0B1FF59;1;H44F25000270007
B7F0D00C49;1;E61D22000030002
B7F0F82E14;1;E61D22000030002
B7F13890E7;1;E61D22000030002
B7F1679D75;1;C68B22000170005
B7F16DDFFA;1;E61D22000030002
B7F18F6B21;1;E61D22000030002
B7F1D4595B;1;B31B21003710001
B7F267B33F;1;J89D24000160001
B7F433257B;1;C71B22000840006
B7F446B7C6;1;C63D16001790008
B7F623A115;1;J86G20000090004
B7F6413768;1;B51B21007170002
B7F767C8B2;1;I92B23000160002
B7F7DDBDE4;1;F23H19000870001
B7F8AB69B7;1;B18H25000880002
B7F8AB7A8A;1;B18H25000890002
B7F8AB8B5D;1;B18H25000860001
B7F8ABAD03;1;B18H25000870001
B7F8E86F21;1;F88E23000200001
B7F9984155;1;F88E23000200001
B7FA0475CB;1;D33D21006650008
B7FB84FA94;1;C35F21000380001
B7FCB5C337;1;D81B24000070002
B7FD836E32;1;C71B22000840006
B7FFF9D244;1;C63D16001790008
B803E5DAB0;1;B45B22000200001
B8050FEA31;1;C61I22000270006
B808F340C1;1;J89D24000160001
B809325168;1;F19H17000010001
B80A8136F6;1;C61I22000270006
B80CB07F13;1;H19J21000280005
B80D39D4EF;1;H19J21000280005
B80D65534B;1;H94F25000150007
B80D7A1544;1;B18H25000880002
B80D8EE810;1;B18H25000880002
B80D920155;1;B18H25000860001
B80D96F286;1;B18H25000890002
B80E60CB2B;1;F88B22001130002
B80E693A93;1;I87G22000270001
B810C358CE;1;H14H17000940004
B811B37B52;1;I87G22000270001
B81271CC22;1;E86J23000060001
B81294EBE9;1;D73I18000030005
B81357A752;1;H72C17000130002
B8141EDD4F;1;I87G22000270001
B8164EACDC;1;B97H21005950001
B81663D49F;1;D31B18000530002
B818E53916;1;B29J21000700001
B81A5FBEA6;1;F87H22005460001
B81A8C7D83;1;D43H20000170001
B81D9CB077;1;C85C23001600007
B81DB2F63D;1;C85C23001600007
B81DBE9FB8;1;C85C23001600007
B82022F54C;1;F37J22000010007
B820BE2655;1;F41B24000040001
B821C57B01;1;I82C23000780001
B821F9BCE4;1;I82C23000780001
B822038E73;1;I82C23000780001
B8220D71AD;1;I82C23000780001
B822B2FADD;1;J41B23000350004
B823E3A1DA;1;C64E24000060002
B823E3B2AD;1;B61B23000620001
B824A748CD;1;G11B22000280006
B8268F984B;1;H24F25000140007
B826BDFC9B;1;E71B21001570007
B826BE0D6E;1;E71B21001570007
B8285ECC0A;1;F91D22000070002
B82889D4A1;1;F91D22000070002
B82B67E0EA;1;F83G22000620001
B82BAD019D;1;H14H17000940004
B82C601DDF;1;F83G22000620001
B82F215DB9;1;C61I22000270006
B83124E506;1;B29J21000700001
B831460A63;1;C64H16003300001
B8316BCCD2;1;F86J22000360001
B8363DB146;1;D33D21006650008
B83A08C6CE;1;B41B23000590003
B83A88E286;1;D89J21002890001
B83B4C462D;1;J85E24000080004
B83E36A507;1;J84I19003410001
B83E7334AC;1;C35F21000210008
B83E78150A;1;D89J21002890001
B83F69131D;1;D89J21002890001
B8406E9FD8;1;D89J21002890001
B84281F7ED;1;F93G22000030001
B843ADDF5A;1;I89I21000260001
B8451AF456;1;G51B21000570001
B8459B0F36;1;I68I20000680006
B84CB23E41;1;F83G22000620001
B84D87D2E4;1;F23H19000870001
B84DF23F69;1;B74E21000810003
B8530CB1F4;1;I18I21000790006
B854ECA2DD;1;D88H24002210003
B856AFC757;1;D43H20000170001
B8581142D3;1;D58H21000430005
B85811C96B;1;F84E24000170006
B85C76D053;1;D17B14000280003
B85D49F3EF;1;F93G22000030001
B85DDB5369;1;F93G22000030001
B85F0227FF;1;J86G20000090004
B85F613F28;1;F37J22000010007
B861D8F48E;1;F83G22000620001
B86224BCB8;1;F93G22000030001
B862985366;1;F93G22000030001
B86602682E;1;D61B24000030001
B8663DFA9E;1;F61B22001690004
B86862A748;1;F37J22000010007
B869045E22;1;F93G22000030001
B86AF2BDAC;1;F61B22001690004
B86B108750;1;D78I21000170006
B873951E9E;1;F37J22000010007
B8739F3451;1;F37J22000010007
B873F82A9B;1;F37J22000010007
B873FD2C9F;1;F48H13000010001
B874DA22A2;1;F83G22000620001
B874F5D036;1;E97H21005520001
B8772048C8;1;D58H21000430005
B879088773;1;F93G22000030001
B8790A92B0;1;D52B24000350001
B8794EB62E;1;F93G22000030001
B879E6F070;1;D73I18000030005
B87A2784E4;1;D31B18000530002
B87A393E6B;1;J51D23000120005
B87D2D1AB5;1;F93G22000030001
B87EA95763;1;D48E18000060002
B880056B11;1;I82C23000780001
B880442799;1;D17B14000280003
B882C3927E;1;F37J22000010007
B8837D570F;1;B23D21007980001
B8889F4BC8;1;D33D21006650008
B888EAAF00;1;D33D21006650008
B88931B94A;1;F43D21002040001
B8893CDC2D;1;F43D21002040001
B88A453EE1;1;F93G22000030001
B88A56F940;1;J84E21001160005
B88A603364;1;J84E21001160005
B88A72310F;1;J84E21001160005
B88A9E2530;1;F47G20000080001
B88AAC0C61;1;B74E23000990003
B88AB7A5E1;1;H14H17000940004
B88B24E85F;1;I31E18000090005
B88C293571;1;B17H21006990001
B88C7C1BAF;1;I89I21000260001
B88DD98189;2;B16B19000040003 | B16B19000050003
B88FED0B3F;1;B81B19001910001
B8912E2B42;1;D48E18000060002
B89157D1B2;1;D48E18000060002
B891CDB611;1;E81D22000050003
B8941D0588;1;J84E21001160005
B89532EA7B;1;B18B23000950001
B8953C8991;1;F37J22000010007
B8998755DF;1;J89D24000160001
B89CC5333A;1;G79D24000360001
B89DA8279E;1;C65I25000130001
B89E0CE9E1;1;F73J08000040001
B89E32EF9C;1;F73J08000040001
B8A10EAD5C;1;I11B24000050006
B8A30EC745;1;J89D24000160001
B8A405C491;1;C39H23000010007
B8A76726A5;1;J89D24000160001
B8ABF1795F;1;B18B23000950001
B8ACE99586;1;F37J22000010007
B8B1C33F74;1;B97H21005950001
B8B1FB97D1;1;B99D15000660003
B8B2411D76;1;E97H21005520001
B8B3703FCE;1;C17B20003640002
B8B50B75CE;1;F88B22001130002
B8B5103486;1;F88B22001130002
B8BA5C12FB;1;D97B23000220001
B8BBEFE6C3;1;C61I22000270006
B8BC59CCB0;1;C35F21000380001
B8BD30F5F3;1;C93H19000880001
B8BDB53820;1;H18E23000180004
B8BE0284EF;1;F93G22000030001
B8BE0678EB;1;F93G22000030001
B8C26F0E05;3;C35F21000210008 | C35F21000230008 | C35F21000240001
B8C493A9DC;1;D33D21006650008
B8C6230310;1;B97H21005950001
B8C65AB257;1;B97H21005950001
B8C9DC6F0C;1;D73D21000360005
B8C9F8826A;1;I82C23000780001
B8CA44181B;1;I84B24000010001
B8CDE70BD8;1;J94J24000280002
B8CEF19B6F;1;F43D21002040001
B8CF0474A9;1;C61I22000270006
B8CF2D2DDF;1;F43D21002040001
B8D084F972;1;C87H23001830003
B8D1CF8612;1;C87H23001830003
B8D1D28DAC;1;C87H23001830003
B8D1DBE976;1;C87H23001830003
B8D1EB661F;1;C87H23001830003
B8D257BC3B;1;E85E22000200001
B8D3393DA5;1;B97H21005950001
B8D4A6FADF;1;I84B24000010001
B8D53C81A6;1;J89D24000160001
B8D631B701;1;C68B22000170005
B8D6343803;1;E97H21005520001
B8D884C7FB;1;F62F18000070004
B8D96B29C3;1;I55F23000380001
B8DB4A0CA4;1;I55F23000380001
B8DB5F560D;1;F13D21002220001
B8DBC46C6F;1;F41B24000040001
B8DBDA1ACA;1;F13D21002220001
B8DC40942B;1;F41B24000040001
B8DC5C0E6E;1;G54H25000340002
B8DF0D188E;1;I92B23000160002
B8E0BD53D3;1;J85F22000870001
B8E15FD569;1;F93G22000030001
B8E3072AA9;1;G11B22001380009
B8E3CEF8E9;1;F41B24000040001
B8E4C4C687;1;F93G22000030001
B8E59BEEF2;1;F42F25000000007
B8E873863D;1;I55E17000050005
B8EAFAB774;1;B81B19001910001
B8EB28952C;1;B89H18000560001
B8EB2E0CF5;1;B89H18000560001
B8EB323442;1;B89H18000560001
B8EB356E55;1;B89H18000560001
B8ED23EF85;1;E61D22000030002
B8F01B178D;1;E81D22000050003
B8F0DBA613;1;D84H25000710001
B8F1AA4E43;1;B18B23000950001
B8F22E5DF7;1;F93G22000030001
B8F2CE0A6C;1;E97H21005520001
B8F30052BD;1;D73D21000360005
B8F448B27A;1;I55F23000380001
B8F76B79AC;1;B18B23000950001
B8F7BC230C;1;D42B22001480002
B8F9322D30;1;E71B21001570007
B8FA852938;1;J82B25005730001
B8FB1AC0D2;1;B29J21000700001
B8FEB793B0;1;C85C23001600007
B8FFFF8DA3;1;F93G22000030001
B90048A32A;1;F93G22000030001
B901B86AC9;1;H72C17000130002
B901BE0510;1;F83G22000620001
B9030B12B2;1;F37J22000010007
B903A11F39;1;I87G22000270001
B903D5E88C;1;D78I21000170006
B905DD315C;1;C87H23001830003
B907EF3745;1;B97H21005950001
B908F146A1;1;F62E20000050001
B9092685B9;1;I87G22000270001
B9092A580F;1;I87G22000270001
B90969EF4E;1;B51B21007170002
B9097928AB;1;D84H25000710001
B90C155F27;1;B29J21000700001
B90C1FD9CC;1;D91B21005300001
B90C215D99;1;D91B21005300001
B90C3150DF;1;D89D18000160006
B90DF9233E;1;J81B22001940006
B90F506761;1;B17H21006990001
B911108441;1;I87G22000260001
B91947BDED;1;C17B20003640002
B91A4C4E4B;1;F35B25000380004
B91BE535C2;1;G88C16000410001
B91F04B20E;1;I89I21000260001
B9200D473B;1;B45F23000560001
B921468F41;1;C75E22000170001
B921964C3F;1;G11B22001380009
B923243279;1;I87G22000270001
B92325E8BF;1;I87G22000270001
B9232B8306;1;B17H21006990001
B924F4B78C;1;E71B21001570007
B925BE4CE5;1;E63D21002210005
B925F62EA5;1;C68B22000170005
B92B1AC6DE;1;J82B25005730001
B92B7BD871;1;J81B22001940006
B92CBB0EDD;1;C39H23000010007
B92DD310B8;1;J89D24000160001
B92ED2BFE0;1;F41B25000200001
B92FCD2A90;1;C87H23001830003
B9308FA2AD;1;J89D24000160001
B930CE5E5D;1;J89D24000160001
B9325ABFF2;1;I89I21000260001
B934707763;1;F43D21002040001
B93584B6E3;1;I11B24000050006
B935C7EDFF;1;D58I18000040008
B9364DE74A;1;J57B20000750001
B936A2B71F;1;F43D21002040001
B937145363;1;F43D21002040001
B937BAC8F5;1;F22E22000040005
B93829E437;1;I11B24000050006
B93859AAAE;1;C68B22000170005
B939CD23D5;1;F37J22000010007
B93B159465;1;F93G22000030001
B93B180494;1;F93G22000030001
B93BE55B70;1;F37J22000010007
B93BF3651F;1;C64H16003300001
B93C14AC22;1;F93G22000030001
B93C1587B1;1;F93G22000030001
B93C87BB60;1;I89I21000260001
B94488B997;1;B89H18000560001
B944D57EF6;1;D91B21005300001
B944EC9050;1;B89H18000560001
B944FB8589;1;B89H18000560001
B94504E153;1;B89H18000560001
B9450B77F7;1;B89H18000560001
B94529D906;1;B89H18000560001
B945B35088;1;D91B21005300001
B946166C80;1;D91B21005300001
B946F0BF03;1;D91B21005300001
B948233DEC;1;C66D16010700001
B94833C89D;1;D31B19000200003
B949D00BCD;1;H14F25000180007
B949FBEF1B;1;B89H18000560001
B94B5900D6;1;B48I24005240003
B94F97BD07;1;J53D21001430001
B951C9A8A4;1;B23D18000270001
B954C94014;1;I19C12000030002
B9553DB179;1;I84B24000010001
B955FAF441;1;D48E18000060002
B9574C2858;1;J53D21001430001
B958FA25E7;1;F47G20000080001
B95AB45461;1;I84B24000010001
B95DF42B4E;1;G11B22001380009
B961CFFE00;1;F93E15000000001
B964CBD3ED;1;J47B22000060001
B96824834D;1;B99D15000660003
B968E3D152;1;B18B23000950001
B96A795B60;1;H62E22000020001
B96C977166;1;C38E19000000005
B96D7CD5F9;1;B99D15000660003
B97042A212;1;E85E22000200001
B9712ACAF3;1;F83G22000620001
B971B78D5B;1;F93G22000030001
B971F0D21A;1;G11B22001380009
B973EB40E9;1;E63D21002210005
B975229F58;1;J53D21001430001
B975C6F9B2;1;F83G22000620001
B97744BA2D;1;H51J21000120001
B97A92035E;1;H14H17000940004
B97E501D3F;1;F93G22000030001
B983FE4DC8;1;D73D21000360005
B98430A6EC;1;I87G22000270001
B984700BB2;2;H31B20000920005 | H34D22001100006
B9858F5D42;1;F93G22000030001
B985BCB462;1;F93G22000030001
B9860AFD8E;1;C68B22000170005
B987CC3949;1;F13D21005300006
B98B491678;1;G79D24000360001
B98B61BB9A;1;C89C23000370005
B98B96FAB2;1;G79D24000360001
B98D2A7A5B;1;B19G16000310009
B98E3BB241;1;J94J24000280002
B98F140A5A;1;F23H19000870001
B99235B389;1;I18I21000790006
B9952F2942;1;E97H21005520001
B99537448B;1;D11B19000760006
B997E1523D;1;E18B18001310001
B998618EC3;1;J81B22001940006
B99B16E1D6;1;F93G22000030001
B99EBBF1A3;1;H51D20000510001
B9A0A1AE74;1;F83G22000620001
B9A0DDE9FA;1;F84E24000170006
B9A0DDFACD;1;F84E24000170006
B9A0DE0BA0;1;F84E24000170006
B9A0DE1C73;1;F84E24000170006
B9A0DE2D46;1;F84E24000170006
B9A0DE3E19;1;F84E24000170006
B9A0DE4EEC;1;F84E24000170006
B9A0DE5FBF;1;F84E24000170006
B9A0DE6097;1;F84E24000170006
B9A3CC6F49;1;B21B23000660001
B9A3FA8052;1;B21B23000660001
B9A6860A77;1;B99D15000660003
B9A6A3D41B;1;B18B23000950001
B9A6A7E9BD;1;E97H21005520001
B9A85279E8;1;I55E17000050005
B9A8ED1386;1;B23D21007980001
B9A99A0EE9;1;I43C23000290001
B9AC8E8376;1;I12C21000330001
B9ADED1826;1;J81B22001940006
B9AF711B26;1;E97H21005520001
B9AF73BDCE;1;F87H24001520006
B9AF84487F;1;F87H24001510006
B9AFC25BF1;1;F87H24001520006
B9B1063047;1;C32E26000020001
B9B13CD186;1;C32E26000020001
B9B16AC011;1;E97H21005520001
B9B4A497C5;1;B18B23000950001
B9B50CD83F;1;C59F24000110005
B9BDB840DC;1;I19C12000030002
B9C134FB8D;1;C39H23000010007
B9C2216D61;1;F93G22000030001
B9C30127B2;1;I89I21000260001
B9C5A2D6CF;1;C61I22000270006
B9C5C6183C;1;D84H25000710001
B9C6B45201;1;G26F25000070002
B9C8BB028E;1;H88H22012560002
B9C94DF6A8;1;C68B22000170005
B9C9BE30C5;1;C61I22000270006
B9CA22391F;1;J81B22001940006
B9CB016C00;1;E86J23000060001
B9CBA4A77F;1;C61I22000270006
B9CC902CF1;1;E18B18001310001
B9CCDE76F5;1;B29J21000680001
B9CD4E9F67;1;E97H21005520001
B9D0711352;1;E97H21005520001
B9D1F2D89C;1;C64E24000060002
B9D278B041;1;E61D22000030002
B9D58ED0C3;1;E61D22000030002
B9D5C6F5CF;1;E61D22000030002
B9D5F35FB5;1;E61D22000030002
B9D62C93A1;1;E61D22000030002
B9D9E4D0C7;1;E61D22000030002
B9DFD287BC;1;D17B18000070001
B9E0024E33;1;B48I24005240003
B9E2D50520;1;F84E24000170006
B9E53063DC;1;C35F21000210008
B9E650C374;1;E71B21001570007
B9E77AC222;1;C87H23001830003
B9E785D432;1;C87H23001830003
B9E8A49E52;1;J89D24000160001
B9ED41CA46;1;E81D22000050003
B9EF495662;1;J63I25000100007
B9F1945CE6;1;J89D24000160001
B9F1C96985;1;C12C24000230001
B9F8270678;1;C35F21000380001
B9F8B10492;1;B51B21007170002
B9F8E35CDE;1;F93G22000030001
B9FA983535;1;B72B22000050001
B9FC25E81E;1;F61B22001690004
B9FD58FE72;1;D73D21000360005
BA00418560;1;C39H23000010007
BA01C36C50;1;E33B08000290007
BA022C66B3;1;F37J22000010007
BA02B4E100;1;E81D22000050003
BA02EC4C23;1;D33D21006650008
BA05713FA4;1;E61D22000030002
BA066686AA;1;G31B18000470007
BA09E58FE4;1;D61B24000030001
BA09E876B0;1;D61B24000020003
BA09EB1958;1;D27H24000400001
BA0A82EDD0;1;F37J22000010007
BA0E8985CD;1;B74E23000990003
BA10483FAE;1;F83G22000620001
BA125576E4;1;G88C16000410001
BA16E29EBF;1;E81D22000050003
BA1C02CC5F;1;C35F21000230008
BA226C02D2;1;H78H24000130001
BA22AA8C09;1;F93G22000030001
BA22B3B55A;1;B45F23000560001
BA24739EE9;1;D32J25000240001
BA282D5FDC;1;I31E18000090005
BA2BE165BA;1;F93G22000030001
BA311066ED;1;J94J24000280002
BA323BE968;1;F83G22000620001
BA33661A8F;1;C35F21000240001
BA3A73DCFD;1;C68B22000170005
BA3BE62676;1;G31B21006920002
BA3BFE884C;1;G31B21006920002
BA3D264944;1;D73D21000360005
BA3E6BB23A;1;B11B21006070001
BA3EA5D1B0;1;C35F21000210008
BA4206DECD;1;J86I22000000006
BA44BEB2E2;1;F86J22000360001
BA44CBBE84;1;C63D16001790008
BA44D8FD77;1;I84B24000010001
BA44DA821C;1;I57H26000060006
BA44E3BB68;1;C63D16001790008
BA4525A208;1;H14F25000310007
BA45A81C44;1;F93G22000030001
BA46B856F5;1;F37J22000010007
BA46E1DAE7;1;E63D21002210005
BA47C7F963;1;B97H21005950001
BA48B4F2A7;1;G11B22001380009
BA495F8EAE;1;G11B22001380009
BA4C63B25D;1;H72C17000130002
BA4E15E734;1;F83G22000620001
BA4EE2A6A5;1;H72C17000130002
BA5019B1CD;1;J53D21001430001
BA52E3B52E;1;J82B25005730001
BA54FE7E9E;1;F86J22000360001
BA550EF87C;1;H87G26000000002
BA551A6F7E;1;I51B20000540001
BA554086E4;1;H44F25000460007
BA573D65E2;1;F93G22000030001
BA577EA36C;1;E71B21001570007
BA594C535E;1;E71B21001570007
BA596C8C59;1;E71B21001570007
BA59A4A16A;1;D48E18000060002
BA5BF3ACBD;1;F83E17000070005
BA5C21EF67;1;B23D21007980001
BA5C7843E1;1;B45F23000560001
BA5D1F0D92;1;C45E22000290001
BA5E6562EA;1;E32E22000560006
BA5F5552F5;1;J47B22000060001
BA60DF11E2;1;E58F99000000006
BA6188C25F;1;B81B19001910001
BA6203FCE1;1;B81B19001910001
BA620953DC;1;B81B19001910001
BA6213256B;1;H34F25000280007
BA642E871E;1;H35E22000260007
BA65765F6B;1;G78E22000210006
BA65CCD58B;1;H14F25000320007
BA6663ACCE;1;I65F23000090005
BA6C33EF16;1;J94J24000280002
BA6DBF75F4;1;D73D21000360005
BA6DE26342;1;D73D21000360005
BA72B31730;1;B29J21000700001
BA72DCBCC8;1;B29J21000680001
BA73BDB79A;1;H87G26000000002
BA778AFA05;1;E81D22000050003
BA7978190E;1;D97B23000220001
BA7E086B01;1;D78I21000170006
BA7F1CFEA0;1;F86J22000360001
BA7F60041B;1;E81D22000050003
BA8046336A;1;G26F25000070002
BA86560CF1;1;F93G22000030001
BA86672F0D;1;F93G22000030001
BA86CCCCDF;1;J94J24000280002
BA8A3EFCF0;1;B72B22000050001
BA8B3B9483;1;J53D21001430001
BA8EF5BA68;1;C38E19000000005
BA8F387BBF;1;C35F21000380001
BA939D0C0A;1;B45B22000200001
BA968F6487;1;I55E17000050005
BA98D21D49;1;C45E22000290001
BA994116E5;1;B32B24000630001
BA9A087F5B;1;B29J21000700001
BA9B425FA4;1;J94J24000280002
BA9BB2DD0D;1;H94E21000070006
BA9C0C9E13;1;J63I25000100007
BA9D0368E6;1;H87G26000000002
BAA4736C95;1;I84B24000010001
BAA49A8130;1;E85E22000200001
BAA72357DA;1;B23D21007980001
BAA740CC87;1;F13D21005300006
BAA78B4435;1;D33D21006650008
BAAA955572;1;F13D21005300006
BAAAA261EC;1;F13D21005300006
BAAAAD4183;1;F13D21005300006
BAABB619FC;1;E81D22000050003
BAABBB81CA;1;E81D22000050003
BAABBD3810;1;E81D22000050003
BAAE06BAC7;1;C35F21000210008
BAAF0B07D9;1;C35F21000230008
BAAF3A588B;1;F91D22000070002
BAAF4991E8;1;C35F21000210008
BAAF4A07AD;1;F13D21005300006
BAAF7B3123;1;C35F21000240001
BAB03EA59D;1;J53D21001430001
BAB0D03790;1;J85F22000870001
BAB4201296;1;B81B19001910001
BAB434C3BC;1;B81B19001910001
BAB4BCD83F;1;H63H18000320002
BAB7056E94;1;F88I23000640003
BAB92E1012;1;F13D21002220001
BAC08DBB89;1;D61B24000030001
BAC14969B1;1;F19H17000010001
BAC1765B07;1;C64E24000060002
BAC335DFA4;1;E81D22000050003
BAC519E707;1;J89D24000160001
BAC8A3D0B0;1;B99D15000660003
BACB3CBB6E;1;I43C23000290001
BACBB0521C;1;J53D21001430001
BACCF4EF7E;1;I87G22000270001
BACD0045B2;1;I87G22000270001
BACDCCB104;1;E85E22000200001
BAD0AB43E5;1;I84B24000010001
BAD1326C06;1;E32E22000560006
BAD85CD93D;1;B23D21007980001
BAD8925BA1;1;E71B21001570007
BAD96B7E76;1;F87H24001520006
BAD9F9C583;1;F87H24001520006
BADAE8C92C;1;H72C17000130002
BADAE94FC4;1;D73I18000030005
BADBBDB4B9;1;C39H23000010007
BADC3E2490;1;F88I23000640003
BADC63D62C;1;B89H18000560001
BADCDA1F7D;1;E81D22000050003
BADCDC6E06;1;E81D22000050003
BAE134ABC0;1;B99D15000660003
BAE22FBEAE;1;J85F22000870001
BAE26F786B;1;E37B22000750004
BAE29ED9F0;1;F19H17000010001
BAE2FA848D;1;G11B22000280006
BAE6AA73F1;1;I84B24000010001
BAE78223CC;1;F88I23000640003
BAE8F0EE36;1;E18B18001310001
BAEC8E8BD0;1;E81D22000050003
BAECA34DC9;1;E81D22000050003
BAEF42E1AE;1;C39H23000010007
BAF0084FBA;1;E71B21001570007
BAF16CA12F;1;C35F21000230008
BAF17D2B08;1;C35F21000240001
BAF18EE567;1;C35F21000210008
BAF21FAC9E;1;C39H23000010007
BAF3A2B341;1;H87G26000000002
BAF3A2C414;1;H87G26000000002
BAF3A2D4E7;1;H87G26000000002
BAF3A2E5BA;1;H87G26000000002
BAF3A2F68D;1;H87G26000000002
BAF3A30760;1;H87G26000000002
BAF3A31833;1;H87G26000000002
BAF3A32906;1;H87G26000000002
BAF404A063;1;H87G26000000002
BAF404B136;1;H87G26000000002
BAF49BAA1F;1;H87G26000000002
BAF49BBAF2;1;H87G26000000002
BAF49BCBC5;1;H87G26000000002
BAFD297B91;1;F62E20000050001
BAFD907B8A;1;B89H18000560001
BAFD95A00C;1;F93G22000030001
BAFF3420F2;1;B17H21006990001
BB0162C0D1;1;D84H25000710001
BB04214C58;1;E71B21001570007
BB0589D515;1;B31B21003710001
BB06B0BA7E;1;J53D21001430001
BB0A8E444E;1;H87G26000000002
BB0BB41BAF;1;J82B25005730001
BB0BC257D7;1;C68B22000170005
BB0CA1EFAA;1;I11B24000050006
BB0D7F1826;1;F87H24001510006
BB0DA87A72;1;F13D21005300006
BB1052FDE9;1;D72G18000050001
BB129DC1F9;1;F41B25000200001
BB141BD693;1;G21B18000450007
BB14402608;1;C45E22000290001
BB1508F17D;1;D73I18000030005
BB164FDD68;1;H87G26000000002
BB172FCA32;1;D73I18000030005
BB1749186A;1;D73I18000030005
BB1ACFB655;1;C35F21000230008
X7E12CC9BD;1;H13J01000000001
X850318FD1;1;H13J01000000001
X8C03907A8;1;H13J01000000001
Y063D07AFD;1;H33C22000340007
Y0B3731B87;1;H94E21000070006
Y223AD7A30;1;B97H21005950001
Y273AE0CA5;1;B97H21005950001
Y2E3CDE626;1;F87H20003020001
Y313CAFFC3;1;B18B23000950001
Y3839E991D;1;B97H21005950001
Y40373A073;1;H94E21000070006
Y423D44332;1;J35I19000160005
Y472EB47B0;1;F67H18000570001
Y5C2F2F93A;1;F67H18000570001
Y6036F32D4;1;H33C22000340007
Y633AD7B0A;1;B97H21005950001
Y753C9C9A2;1;B89H18000560001
Y8A2EB4623;1;F67H18000570001
Y9B3B1FA7F;1;B97H21005950001
YA83CE9438;1;B89H18000560001
YA9308256C;1;F67H18000570001
YB83CB0C9E;1;B18B23000950001
YC03DD0D04;1;F62E20000050001
YD7298D1CA;1;F17H13000890001
YDA3C05B7D;1;B97H21005950001
YDB3CB0A49;1;B18B23000950001
YEC3AD76C9;1;B97H21005950001
Z0006AFE60;1;I81B06000030002
Z002EEFB4B;1;I16J17000570005
Z0038290AD;1;D73I18000030005
Z01047F842;1;I71B02000030019
Z0105F2AF5;1;D72J98000000001
Z01250E8AD;1;F62E16000000007
Z012C96B20;1;G21B18000450007
Z01338F35B;1;D17B18000070001
Z0139276DF;1;E97H21005520001
Z013DC6FA5;1;C53D21001130005
Z02065C784;1;F53H98000000001
Z020929700;1;I39J02000060003
Z02145DFB9;1;F33B03000000002
Z023466708;1;E97H21005520001
Z0236DC836;1;J81B22001940006
Z0237CBFE2;1;F73J08000040001
Z0318FC332;1;C94E04000050066
Z032CD9C4C;1;D72J98000000001
Z032D56597;1;D72J98000000001
Z0410F9DF6;1;F11B02000250021
Z0419B838B;1;B71B15000160005
Z041FEAFCD;1;F46J17000180001
Z042C8BC6E;1;B81B04000140009
Z0433F5D78;1;D31B21007750006
Z0438B4270;1;F13D21005300006
Z04398E0FC;1;E31B20000400001
Z05173B6C8;1;F33B03000000002
Z0529EF5BF;1;I57B17000150005
Z061065BBA;1;D63B05000020007
Z06156A83C;1;B71B15000160005
Z061646337;1;C94E04000050066
Z062AE0538;1;I16J17000570005
Z062D8E0AA;1;B43D20000180001
Z0630C05D8;1;B71B15000160005
Z063250462;1;C66D16010700001
Z0634E85B9;1;E63D21002210005
Z0638177EB;1;J81B22001940006
