cup;cig;source_dataset
B71B15000160005;Z2429CE3D3;cup_csv.csv
F37J22000010007;B12DA3CDB1;cup_csv.csv
G11B22001380009;B779C17103;cup_csv.csv
F13D21002220001;B4005E71B9;cup_csv.csv
C94E04000050056;Z260DC7533;cup_csv.csv
B19J21003910005;A05E07011B;cup_csv.csv
B84B13000140001;9312941209;cup_csv.csv
J61B21004810002;90875302FE;cup_csv.csv
G71B21004430009;B2B97754EA;cup_csv.csv
B46D08000000007;8033852067;cup_csv.csv
D73I18000030005;7399279E2E;cup_csv.csv
H14H17000940004;B810C358CE;cup_csv.csv
J86G20000070004;8573594197;cup_csv.csv
G16B11000070001;A05C064EEF;cup_csv.csv
G31B21006920002;9530734281;cup_csv.csv
C63D16001790008;ZBD2DE35C7;cup_csv.csv
G75D09000130007;0029523B23;cup_csv.csv
D72J98000000001;ZB01D74DEB;cup_csv.csv
F86J22000360001;ZDC3D9E8BC;cup_csv.csv
D91B18000030001;7439570F5D;cup_csv.csv
C71B22000840006;978862226A;cup_csv.csv
D73I18000030005;A0265FAC33;cup_csv.csv
F17H13000890001;5170054F83;cup_csv.csv
F87H24001520006;BAD9F9C583;cup_csv.csv
B97H11001950003;8361461FE2;cup_csv.csv
I55E17000030005;ZE623DB976;cup_csv.csv
F88B22001130002;A01A38EB0C;cup_csv.csv
B97H21005950001;B0334F6C1B;cup_csv.csv
C63D16001790008;Z242DE4859;cup_csv.csv
B97B16000030003;ZD328AB3AF;cup_csv.csv
F83G22000620001;A01307B4B8;cup_csv.csv
B61B03000280006;7992197999;cup_csv.csv
C35B22000140005;B733AF942A;cup_csv.csv
D34C23000440006;9914468DCE;cup_csv.csv
D73I18000030005;ZA32496A6C;cup_csv.csv
F93G22000030001;B90048A32A;cup_csv.csv
B85I17000320001;78187447A8;cup_csv.csv
I42E20000050001;9229454262;cup_csv.csv
J34J13000000001;Z4D1D24850;cup_csv.csv
F15F22000670007;A01DF6D34C;cup_csv.csv
B85I17000320001;7285199067;cup_csv.csv
H33C22000340007;B156DCF9F3;cup_csv.csv
C63D16001790008;ZBF2FCD625;cup_csv.csv
C63D16001790008;Z833449D9B;cup_csv.csv
F33H03000010001;ZB31B45DE9;cup_csv.csv
B71B15000160005;Z783AF650D;cup_csv.csv
D73I18000030005;Z922F3E55E;cup_csv.csv
C49C10000510002;1566562FD7;cup_csv.csv
C69D23000340001;9898993B6F;cup_csv.csv
D73I18000030005;Z0038290AD;cup_csv.csv
I41B05000340006;ZA503C9081;cup_csv.csv
I39J02000060003;Z9914ADCCB;cup_csv.csv
G91E23000040005;9729495943;cup_csv.csv
D73I18000030005;ZC13A9D675;cup_csv.csv
J94J24000280002;B3FE6A23C9;cup_csv.csv
I82C23000780001;B821C57B01;cup_csv.csv
B71B15000160005;Z5C1E9C3B0;cup_csv.csv
F47G20000080001;B958FA25E7;cup_csv.csv
F87H24001520006;BAD96B7E76;cup_csv.csv
J31I22000510001;9472622EF3;cup_csv.csv
J86G20000090004;9600374F3C;cup_csv.csv
F93G22000030001;B4C8EF1086;cup_csv.csv
C17B17000160008;7135173307;cup_csv.csv
I43C23000290001;B9A99A0EE9;cup_csv.csv
J31I22000510001;9751226641;cup_csv.csv
B17H21006990001;93670183C9;cup_csv.csv
J84I19003410001;B83E36A507;cup_csv.csv
B85I17000320001;B14EEFF3D1;cup_csv.csv
D31B09000120002;B45D8FCC8B;cup_csv.csv
D17B04000080005;69556006B2;cup_csv.csv
J84F22000020001;A022FB100C;cup_csv.csv
C68B22000170005;B666B64E98;cup_csv.csv
F17H22003360001;A03BDF7A70;cup_csv.csv
H27E14000010005;B70EF0B761;cup_csv.csv
J35I20000230005;85347098AA;cup_csv.csv
C94E04000050066;ZAB0DC72CF;cup_csv.csv
B19J17000300005;8284391FB5;cup_csv.csv
B81B04000140009;Z2E12B2134;cup_csv.csv
J69H12000480001;693219651B;cup_csv.csv
B21B23000660001;ZCB3827021;cup_csv.csv
I11B24000050006;BB0CA1EFAA;cup_csv.csv
H88H22012560002;B9C8BB028E;cup_csv.csv
B81B04000140009;ZB438DCED3;cup_csv.csv
J46E03000010007;00142195E2;cup_csv.csv
F37J22000010007;B5262146E7;cup_csv.csv
H87G26000000002;BAF3A2F68D;cup_csv.csv
J86I22000000006;9344224993;cup_csv.csv
I89I21000260001;B843ADDF5A;cup_csv.csv
I39J02000060003;ZD71B86157;cup_csv.csv
J81B22001940006;9190512A6B;cup_csv.csv
H31B22001400006;Z9C3C7D64D;cup_csv.csv
F37J22000010007;B248F6B479;cup_csv.csv
C61B03000140004;014514409E;cup_csv.csv
D31B21007750006;Z9539B9800;cup_csv.csv
I71B02000030019;Z76175B6A6;cup_csv.csv
J86I22000000006;911449600B;cup_csv.csv
J61B21004810002;9873136193;cup_csv.csv
H11E16001140001;B61A85C4A5;cup_csv.csv
F37J22000010007;B75A0627E4;cup_csv.csv
I83J10001420003;B736F34E40;cup_csv.csv
F37J22000010007;B7D689078E;cup_csv.csv
D17B16000110008;88829878C3;cup_csv.csv
H47H25000140001;A069184241;cup_csv.csv
I82C23000780001;B265708060;cup_csv.csv
G79D24000360001;B98B96FAB2;cup_csv.csv
I41B05000340006;0270263414;cup_csv.csv
D89J21002890001;B83F69131D;cup_csv.csv
F37J22000010007;B12DA95725;cup_csv.csv
E81D22000050003;A06D5D95EE;cup_csv.csv
B99J18002450005;ZAF3731F88;cup_csv.csv
B19J21003910005;A06CC3B639;cup_csv.csv
C61I22000270006;B7C0C4F42D;cup_csv.csv
J81J22003700003;B41653057A;cup_csv.csv
D63B05000020007;7386103503;cup_csv.csv
F78I18000070008;81922656F0;cup_csv.csv
I59J21020110005;Z8C2EA623A;cup_csv.csv
F31B04000440001;6220892A78;cup_csv.csv
H11E16001140001;B1C8F5FA6B;cup_csv.csv
B18B23000950001;YDB3CB0A49;cup_csv.csv
B71B15000160005;ZEF2CCEDA7;cup_csv.csv
I93F23000000001;972052924B;cup_csv.csv
E73H06000010001;Z993586F94;cup_csv.csv
G16B11000070001;A05C099AAD;cup_csv.csv
E81D22000050003;9442822F36;cup_csv.csv
H13E24000860008;A06E655064;cup_csv.csv
E61B13000460002;A00DB84739;cup_csv.csv
J81J22003700003;B6229D5CC1;cup_csv.csv
J94J24000280002;BA311066ED;cup_csv.csv
G75D09000130007;429311890A;cup_csv.csv
C35B22000140005;96132565CF;cup_csv.csv
E71B21001570007;B62B2E36A5;cup_csv.csv
C93H19000880001;B8BD30F5F3;cup_csv.csv
G17H12000010007;Z290B21038;cup_csv.csv
I87G22000260001;B427B46154;cup_csv.csv
F12F22001090004;B0DC95B5CF;cup_csv.csv
H63H18000320002;838226718E;cup_csv.csv
D91B18000030001;8803011A7A;cup_csv.csv
C64H16003300001;Z1A30F4AAC;cup_csv.csv
D35B16000070002;9283420887;cup_csv.csv
B71B15000160005;Z2E30971FC;cup_csv.csv
D92E22000110002;92990445DD;cup_csv.csv
I82C23000780001;B1CB27D535;cup_csv.csv
D92E22000110002;933184521C;cup_csv.csv
H62E22000020001;93448004E9;cup_csv.csv
G67H10001090003;0752266589;cup_csv.csv
C35F21000210008;932984607C;cup_csv.csv
G82H19000120005;931427815D;cup_csv.csv
J89D22000790001;9712961CF8;cup_csv.csv
H19J21000280005;B80D39D4EF;cup_csv.csv
E61B13000460002;Z403A81FBC;cup_csv.csv
G11B22001380009;9346778535;cup_csv.csv
F37J22000010007;B260611FE5;cup_csv.csv
H14H17000940004;B97A92035E;cup_csv.csv
D17B14000280003;75200150B2;cup_csv.csv
F91D22000070002;BAAF3A588B;cup_csv.csv
G18C22001100006;994879013B;cup_csv.csv
E81D22000050003;BAC335DFA4;cup_csv.csv
E61B13000460002;B1B6251A3E;cup_csv.csv
J82B25005730001;B8FA852938;cup_csv.csv
B17H22000070002;A06BA4DA6E;cup_csv.csv
H67H22003160005;A021956D43;cup_csv.csv
C35F21000210008;B793C473E6;cup_csv.csv
B11B13000160001;7138579DBC;cup_csv.csv
J53D21001430001;BA5019B1CD;cup_csv.csv
D72J98000000001;6620882CA8;cup_csv.csv
F15F22000670007;94874489C2;cup_csv.csv
F88B22001130002;A01D5AA50E;cup_csv.csv
J86I22000000006;9501171657;cup_csv.csv
F78I18000070008;80768267A9;cup_csv.csv
J81B22001940006;Z793B4833A;cup_csv.csv
F84H20001640001;Z4431891E7;cup_csv.csv
F37J22000010007;B0901BB163;cup_csv.csv
F93E15000000001;B961CFFE00;cup_csv.csv
C35F21000210008;9250874EB6;cup_csv.csv
B74E23000990003;BA0E8985CD;cup_csv.csv
J86I22000000006;B2B591E322;cup_csv.csv
C35F21000240001;B5655635D1;cup_csv.csv
B99J18002450005;A06F200157;cup_csv.csv
C68B22000170005;B47CF2C79E;cup_csv.csv
F53H98000000001;ZB723E1A9B;cup_csv.csv
F93G22000030001;A03414EAFF;cup_csv.csv
F88B22001130002;A066B5A3CB;cup_csv.csv
J53D21001430001;B6ECCB097A;cup_csv.csv
I39J02000060003;ZC2106CC2B;cup_csv.csv
I71B02000030019;5100197FB1;cup_csv.csv
J69H12000480001;84779154C7;cup_csv.csv
J34J13000000001;ZC4196685D;cup_csv.csv
F84E24000170006;B9A0DDE9FA;cup_csv.csv
I29J21016570005;8400269944;cup_csv.csv
C94E04000050066;0270434132;cup_csv.csv
F13D21002220001;B768AB2442;cup_csv.csv
H32G19000170005;8002998ADD;cup_csv.csv
I57B17000150005;ZE32308304;cup_csv.csv
I16J17000570005;Z7B2CFE4A5;cup_csv.csv
D73I18000030005;ZE92D2E591;cup_csv.csv
C87H23001830003;B8D084F972;cup_csv.csv
C68B22000170005;B5F52F6783;cup_csv.csv
E61D22000030002;B615440BDE;cup_csv.csv
D73I18000030005;Z232F3E2E7;cup_csv.csv
C17B17000160008;Z071EFDD37;cup_csv.csv
H51D20000510001;A018B66BD9;cup_csv.csv
E81D22000050003;9870116563;cup_csv.csv
B11B21006070001;A02CFB194C;cup_csv.csv
E18B18001310001;BAE8F0EE36;cup_csv.csv
E37B22000750004;B743F69FA0;cup_csv.csv
B19J17000300005;8067743024;cup_csv.csv
B28C05000030005;ZB72BD9582;cup_csv.csv
B72B22000050001;BA8A3EFCF0;cup_csv.csv
C31B22001480001;9764393801;cup_csv.csv
G11B22001380009;A00950063E;cup_csv.csv
B17H21006990001;9782404727;cup_csv.csv
E61D22000030002;B7C9A3B24B;cup_csv.csv
E33B08000290007;ZA73963955;cup_csv.csv
B19J21003910005;A03092FAF9;cup_csv.csv
I71B02000030019;49363347AD;cup_csv.csv
E81D22000050003;B22EC7145F;cup_csv.csv
H14H17000940004;A0265EBFD1;cup_csv.csv
D92E22000110002;9862357276;cup_csv.csv
I55E17000050005;Z1C26DA0A5;cup_csv.csv
B71B15000160005;6909264904;cup_csv.csv
F83G22000620001;A04031A81E;cup_csv.csv
E31B20000400001;Z04398E0FC;cup_csv.csv
I51B08000160002;Z5F0421BFC;cup_csv.csv
D17B04000080005;75002222FE;cup_csv.csv
D11B19000760006;Z9F35EF5F4;cup_csv.csv
J57B20000750001;923572595E;cup_csv.csv
I65F22000500003;A006F388A7;cup_csv.csv
J86G20000070004;A069C5E6BA;cup_csv.csv
E81D22000050003;9738197662;cup_csv.csv
C63D16001790008;B444FDA027;cup_csv.csv
C11B21010580001;9422526270;cup_csv.csv
J34J13000000001;Z191D2470B;cup_csv.csv
D31B18000530002;B81663D49F;cup_csv.csv
J94J24000280002;B5D0195B89;cup_csv.csv
G88C16000410001;73775903DD;cup_csv.csv
B71B15000160005;Z1E21A5207;cup_csv.csv
H93E22000330001;9250785547;cup_csv.csv
D73I18000030005;B18053B30F;cup_csv.csv
F62E20000050001;Z6F358E1C2;cup_csv.csv
J89J23000280002;B71A81170A;cup_csv.csv
B29J21000680001;Z363767D1B;cup_csv.csv
D91B18000030001;8132191050;cup_csv.csv
I19J24000630007;B53502E3BD;cup_csv.csv
C35F21000210008;B5AC3CCAE6;cup_csv.csv
E71B21001570007;ZD93CDC2DC;cup_csv.csv
F93G22000030001;998633150A;cup_csv.csv
B11B13000160001;857609517B;cup_csv.csv
F86J22000360001;98180574F1;cup_csv.csv
G71B21004430009;B149AEA0D4;cup_csv.csv
B21B05000450003;0858987A7C;cup_csv.csv
F93G22000030001;A069A6CBC2;cup_csv.csv
I51B08000160002;Z732695C52;cup_csv.csv
I55E17000050005;74958288F1;cup_csv.csv
E81D22000050003;A06D8B2F82;cup_csv.csv
B28I17001280008;ZCD3BA84B1;cup_csv.csv
C69D23000340001;9899287E0C;cup_csv.csv
F86J22000360001;ZBC3D477B0;cup_csv.csv
H51D20000510001;A0235F8E2B;cup_csv.csv
F93G22000030001;B93C14AC22;cup_csv.csv
E97H21005520001;B700531C63;cup_csv.csv
B72B22000050001;B5FAE26797;cup_csv.csv
C18E17000100001;8006633292;cup_csv.csv
C38E19000000005;B33E1658EF;cup_csv.csv
D92E22000110002;9331842F9E;cup_csv.csv
C63D16001790008;Z2529BE81D;cup_csv.csv
C87H23001830003;B8D1D28DAC;cup_csv.csv
C18E17000100001;800702453B;cup_csv.csv
F88B22001130002;A020ACBCF2;cup_csv.csv
B99J18002450005;A02A85F693;cup_csv.csv
B72B22000050001;B164B2D784;cup_csv.csv
C35F21000210008;B5B9EB730E;cup_csv.csv
B43D20000190003;Z6C2D8E1AF;cup_csv.csv
F93G22000030001;A0516391A0;cup_csv.csv
F93G22000030001;A03019CADC;cup_csv.csv
D51B17001660001;8359462E42;cup_csv.csv
B89I23000980005;9992762013;cup_csv.csv
I87G22000270001;Z3B3BF99A4;cup_csv.csv
I57B17000150005;Z0B36FC394;cup_csv.csv
C75E22000170001;ZC235749B4;cup_csv.csv
F83H98000000001;Z861906DCF;cup_csv.csv
J86G20000140004;A069A5264F;cup_csv.csv
G32E22000040003;946924080B;cup_csv.csv
F13D21005300006;BAA740CC87;cup_csv.csv
B97H21005950001;B8B1C33F74;cup_csv.csv
E32E22000560006;BAD1326C06;cup_csv.csv
C63D16001790008;8393087280;cup_csv.csv
F43D21002040001;B16861DA86;cup_csv.csv
B99J18002450005;79590911AC;cup_csv.csv
I57B17000150005;9294769E03;cup_csv.csv
G75D09000130007;1316485DC6;cup_csv.csv
J81J22003700003;B2A8C6D874;cup_csv.csv
B51B21007170002;ZB93DABBE8;cup_csv.csv
I65F22000500003;ZD53981C5B;cup_csv.csv
B51B21007170002;Z253CB8E9E;cup_csv.csv
I71B02000030019;Z01047F842;cup_csv.csv
D73D21000360005;B25D330357;cup_csv.csv
B71B15000160005;Z502ECE4EE;cup_csv.csv
F93E15000000001;Z7D291739F;cup_csv.csv
B99D15000660003;B092873506;cup_csv.csv
C94E04000050066;129313371A;cup_csv.csv
B17H21006990001;A067DFD4F2;cup_csv.csv
B12G19000420003;Z093152817;cup_csv.csv
B97H11001950003;836148755A;cup_csv.csv
E49H07000120007;0197760CB3;cup_csv.csv
B81B04000140009;ZA7152682B;cup_csv.csv
C68B22000170005;B4678E1F85;cup_csv.csv
B85I17000320001;7235125606;cup_csv.csv
E31B13000630003;69630434DB;cup_csv.csv
J86I22000000006;B1D014CE22;cup_csv.csv
C61B03000140004;Z452113538;cup_csv.csv
C76B18000270008;7616354E23;cup_csv.csv
C48D18000030003;9724785A72;cup_csv.csv
I87G22000260001;A0362C6989;cup_csv.csv
C61B03000140004;Z3C1ABD2C4;cup_csv.csv
D61B24000020003;BA09E876B0;cup_csv.csv
J69H12000480001;77219388D1;cup_csv.csv
G41G22000010005;917861725D;cup_csv.csv
C61B03000260001;Z700513898;cup_csv.csv
B97B16000030003;Z0D2AF0CE4;cup_csv.csv
B97H21005950001;B168B0DD9B;cup_csv.csv
C18E17000100001;8090570592;cup_csv.csv
B89H18000560001;ZD230E6F9E;cup_csv.csv
J81J22003700003;B1725F3123;cup_csv.csv
D34C23000440006;B00F54ACE2;cup_csv.csv
D92E22000110002;994938081B;cup_csv.csv
B28I17001280008;B1DC07C403;cup_csv.csv
E31B16000650007;86415955C9;cup_csv.csv
I87G22000260001;B911108441;cup_csv.csv
G11B22001380009;9884598450;cup_csv.csv
F33H03000010001;Z2B219E7B8;cup_csv.csv
E97H21005520001;B4ED74A890;cup_csv.csv
J86I22000000006;930873424F;cup_csv.csv
H15F21000630001;879582613D;cup_csv.csv
C63D16001790008;928886992F;cup_csv.csv
F37J22000010007;B164BF8F07;cup_csv.csv
H14H17000940004;Z66319E095;cup_csv.csv
F13D21002220001;A0221FBF7C;cup_csv.csv
B89H18000560001;A040CCE9FA;cup_csv.csv
C61I22000270006;B7C0D88678;cup_csv.csv
F83G22000620001;A02FF0DE55;cup_csv.csv
B28I17001280008;B1161A0401;cup_csv.csv
C87H23001830003;B8D1EB661F;cup_csv.csv
I71B02000030019;Z3606C6804;cup_csv.csv
C61I22000270006;B8CF0474A9;cup_csv.csv
F73J08000040001;ZA702F992D;cup_csv.csv
E31B13000630003;6346254678;cup_csv.csv
B99J18002450005;8863876DDC;cup_csv.csv
F86J22000360001;Z703C6CB85;cup_csv.csv
C63D16001790008;Z243243E92;cup_csv.csv
F86J22000360001;B17EAB3E1C;cup_csv.csv
E41B06000410002;ZD22E8D36A;cup_csv.csv
B17H21006990001;A0690CCA67;cup_csv.csv
F37J22000010007;A0262E9468;cup_csv.csv
D91B18000030001;9441661124;cup_csv.csv
D51B17001660001;79289665BB;cup_csv.csv
B97B16000030003;Z8131AA12B;cup_csv.csv
F37J22000010007;B1F9F8759D;cup_csv.csv
B28C05000030005;Z903B1BFA5;cup_csv.csv
F93G22000030001;A03027806C;cup_csv.csv
B71B15000160005;ZC73095988;cup_csv.csv
B83C16000020005;B634D30BE5;cup_csv.csv
H52E16000010009;9556490905;cup_csv.csv
F13D21005300006;B228EFA330;cup_csv.csv
B71B15000160005;Z1E27BD1D2;cup_csv.csv
C61B03000140004;Z07265195D;cup_csv.csv
D72G18000050001;8265427E1F;cup_csv.csv
C63D16001790008;ZD23449F4A;cup_csv.csv
F12F22001090004;B0DD746218;cup_csv.csv
C68B22000170005;B7E88DE233;cup_csv.csv
F37J22000010007;B19800AD59;cup_csv.csv
F43D21002040001;B207EE380A;cup_csv.csv
I19C12000030002;ZB53D51E71;cup_csv.csv
F61B22001690004;94970025F9;cup_csv.csv
B71B15000160005;Z4D364EFEF;cup_csv.csv
I84B24000010001;BA44D8FD77;cup_csv.csv
F86J22000360001;ZC33D4779D;cup_csv.csv
I39J02000060003;Z1E11E4F2F;cup_csv.csv
C63D16001790008;ZA52C31874;cup_csv.csv
B71B15000160005;Z2D21A2FD5;cup_csv.csv
D31B18000530002;B6CED771EC;cup_csv.csv
J81B22001940006;B681F7DFA9;cup_csv.csv
E72E22000680005;Z4729A14C5;cup_csv.csv
B21B05000450003;ZED3D2841C;cup_csv.csv
C16G21013900001;B43B467845;cup_csv.csv
F37J22000010007;B72D4B0B9C;cup_csv.csv
F93G22000030001;A01025A3A0;cup_csv.csv
C94F21000000005;9217237099;cup_csv.csv
I18I21000790006;A04554BBB2;cup_csv.csv
D37B13000300002;78935993F6;cup_csv.csv
F83G22000620001;A05C518086;cup_csv.csv
F37J22000010007;B49E0B75BF;cup_csv.csv
I93F23000000001;9839664B98;cup_csv.csv
C17B17000160008;ZDE1EF8FDC;cup_csv.csv
E71B21001570007;B78F654A91;cup_csv.csv
D91B18000030001;88585323DD;cup_csv.csv
B71B15000160005;69090990DD;cup_csv.csv
J87H22001230001;A0574A2A81;cup_csv.csv
B18H25000880002;B80D8EE810;cup_csv.csv
E81D22000050003;A06D8935F0;cup_csv.csv
E61D22000030002;B7A3483D5B;cup_csv.csv
I31E18000090005;9903175689;cup_csv.csv
G88C16000410001;B91BE535C2;cup_csv.csv
E71B21001570007;BA596C8C59;cup_csv.csv
D83I22000040001;9626739C53;cup_csv.csv
C64E24000060002;B40000EE58;cup_csv.csv
H26J03000030005;Z62073909B;cup_csv.csv
B67B06000070001;9302785509;cup_csv.csv
F47G20000080001;B71C4241F2;cup_csv.csv
D66B19003740001;8929535564;cup_csv.csv
B85I17000320001;9874895D22;cup_csv.csv
H51D20000510001;B70B064395;cup_csv.csv
C63D16001790008;Z7932D8796;cup_csv.csv
B23D21007980001;B8837D570F;cup_csv.csv
E31B13000630003;Z4634B9E21;cup_csv.csv
D51B17001660001;7286221BC5;cup_csv.csv
B18H25000890002;B7F8AB7A8A;cup_csv.csv
B97B16000030003;Z39240FB4B;cup_csv.csv
I57B17000150005;8288247DC8;cup_csv.csv
J34J13000000001;ZED1D24751;cup_csv.csv
I41B05000340006;4261406F76;cup_csv.csv
J86I22000000006;Z943AA0DFB;cup_csv.csv
H52E16000010009;9093900BAC;cup_csv.csv
F37J22000010007;B526253AE3;cup_csv.csv
F37J22000010007;B50A69BFCC;cup_csv.csv
E33B08000290007;Z5E11F5979;cup_csv.csv
B19J21003910005;9700951603;cup_csv.csv
G84F22000480005;918253646C;cup_csv.csv
E83H18000390001;B6D6F0AF7B;cup_csv.csv
B71B15000160005;Z7229CE53D;cup_csv.csv
B11B21006070001;Z583D05934;cup_csv.csv
F86J22000360001;BA54FE7E9E;cup_csv.csv
F88E23000200001;A01CAAE485;cup_csv.csv
I71B02000030019;5313047116;cup_csv.csv
C75E22000170001;9550399692;cup_csv.csv
C68B22000170005;B49986FFC0;cup_csv.csv
I55E17000030005;ZDE270872F;cup_csv.csv
B71B15000160005;Z7D14E0ECD;cup_csv.csv
D92E22000110002;9898701A78;cup_csv.csv
D51B17001660001;8845328394;cup_csv.csv
E81D22000050003;A06D6DED4E;cup_csv.csv
H97B17000070005;Z8E23DEE38;cup_csv.csv
B71B15000160005;Z0419B838B;cup_csv.csv
F93G22000030001;98556270B1;cup_csv.csv
E81D22000050003;B2D4EDAE76;cup_csv.csv
D72J98000000001;Z4312B22F1;cup_csv.csv
J26G17000260004;7432321151;cup_csv.csv
J47B22000060001;A0191C911B;cup_csv.csv
B19J12000430003;49258067B2;cup_csv.csv
E85E22000200001;B97042A212;cup_csv.csv
B29J21000700001;B8FB1AC0D2;cup_csv.csv
B97B16000030003;8007099320;cup_csv.csv
F91D22000070002;B1FED95F45;cup_csv.csv
F13D21002220001;9908436C0B;cup_csv.csv
B97H11001950003;8480138F3E;cup_csv.csv
B81B04000140009;ZEC37DF7FE;cup_csv.csv
D31B19000200003;A00953B6EE;cup_csv.csv
G32E22000040003;A006DFF65C;cup_csv.csv
B16B19000040003;Z7D316F5C8;cup_csv.csv
D37B13000300002;8641191864;cup_csv.csv
B17H21006990001;A05668A917;cup_csv.csv
I84B24000010001;BAD0AB43E5;cup_csv.csv
F88B22001130002;A0667F56AB;cup_csv.csv
D92E22000110002;9675684307;cup_csv.csv
C63D16001790008;BA44E3BB68;cup_csv.csv
I71B02000030019;ZE804A17EE;cup_csv.csv
C63D16001790008;8246986C21;cup_csv.csv
B71B15000160005;Z4A359B850;cup_csv.csv
J86G20000140004;A03B1A5FAB;cup_csv.csv
F86J22000360001;B59B21C045;cup_csv.csv
B16B19000050003;Z8C318E700;cup_csv.csv
B71B15000160005;Z09231DA40;cup_csv.csv
H14H17000940004;B88AB7A5E1;cup_csv.csv
D72J98000000001;Z37149FC53;cup_csv.csv
C35F21000240001;9917302083;cup_csv.csv
I18I21000790006;940006288D;cup_csv.csv
C71B22000840006;B7F433257B;cup_csv.csv
E81D22000050003;Z1A37B1306;cup_csv.csv
F43D21002040001;B937145363;cup_csv.csv
J93H19000580004;8565173C59;cup_csv.csv
I57B17000150005;ZD326BBF89;cup_csv.csv
D72G18000050001;9418030438;cup_csv.csv
D78I21000170006;BA7E086B01;cup_csv.csv
B26B18000100008;9244061874;cup_csv.csv
E71B21001570007;BA594C535E;cup_csv.csv
F37J22000010007;B739E6931F;cup_csv.csv
J81J22003700003;B42C3B46AA;cup_csv.csv
F83D18000250009;7668257DD9;cup_csv.csv
J89D24000160001;B58BB2A71E;cup_csv.csv
B97H21005950001;B907EF3745;cup_csv.csv
F11B10000190002;5547944438;cup_csv.csv
F43D21002040001;9570826F74;cup_csv.csv
B89H18000560001;B6771665D2;cup_csv.csv
B71B15000160005;646017403C;cup_csv.csv
J93H19000580004;9717734FC5;cup_csv.csv
F93G22000030001;A06C49459B;cup_csv.csv
I21B21002630002;9827095755;cup_csv.csv
H99H10000770003;Z9915C1FC4;cup_csv.csv
F86J22000360001;Z8A3D1715E;cup_csv.csv
B17B16000050003;Z2720BA74C;cup_csv.csv
F37J22000010007;B198021058;cup_csv.csv
F33H03000010001;ZDD20A61D0;cup_csv.csv
J85F22000870001;99615681F8;cup_csv.csv
F41B24000040001;B8E3CEF8E9;cup_csv.csv
B99D15000660003;8751762678;cup_csv.csv
I18I21000790006;9891523700;cup_csv.csv
B94H22000920005;Z8B39DAF95;cup_csv.csv
I19C12000030002;B262930B82;cup_csv.csv
C17B20003640002;B8B3703FCE;cup_csv.csv
H99H05000020003;4125332BA6;cup_csv.csv
E61D22000030002;B645A3F4A7;cup_csv.csv
F42J18000070001;7764475776;cup_csv.csv
B11B13000160001;7441393FC0;cup_csv.csv
G11B22001380009;B78F15F35D;cup_csv.csv
D17B04000080005;7207219145;cup_csv.csv
J86I22000000006;979430542C;cup_csv.csv
F61B22001690004;B3156DB170;cup_csv.csv
J81J22003700003;B6E24C35D6;cup_csv.csv
H99H05000020003;Z620478632;cup_csv.csv
C48D18000040002;766476080A;cup_csv.csv
B21B05000450003;ZEA2C65BC8;cup_csv.csv
C17B17000160008;ZB321CB5CD;cup_csv.csv
B97B16000030003;7767607014;cup_csv.csv
E97H21005520001;9518258AF9;cup_csv.csv
H15F21000630001;B12BF80DD8;cup_csv.csv
C61I22000270006;B80A8136F6;cup_csv.csv
B23D21007980001;B79C67F3B3;cup_csv.csv
B71B15000160005;Z751B970FD;cup_csv.csv
I94F22000040001;B12A4C2C59;cup_csv.csv
J81B22001940006;B92B7BD871;cup_csv.csv
H94F25000150007;B80D65534B;cup_csv.csv
D33D21006650008;B6A903CE33;cup_csv.csv
I41B05000340006;ZB50561D9A;cup_csv.csv
H72C17000130002;B901B86AC9;cup_csv.csv
B97B16000030003;7612050E5D;cup_csv.csv
B18H25000870001;B7F8ABAD03;cup_csv.csv
E81D22000050003;B0877E1F24;cup_csv.csv
C61I22000270006;B8050FEA31;cup_csv.csv
D92E22000110002;A00B2A3B3A;cup_csv.csv
F37J22000010007;B14C61B559;cup_csv.csv
D17B14000280003;9181724656;cup_csv.csv
J45B17000720002;801867973D;cup_csv.csv
E33B08000290007;9561793134;cup_csv.csv
B19J21003910005;A06EC89ED5;cup_csv.csv
J86G20000090004;B7AF5CF0DC;cup_csv.csv
D31B19000200003;86096392DD;cup_csv.csv
B19J21003910005;A06EF3427A;cup_csv.csv
E81D22000050003;A06D6F71F3;cup_csv.csv
F83G22000620001;BA323BE968;cup_csv.csv
I18I21000790006;Z7C3DCDE41;cup_csv.csv
B71B15000160005;ZBB1B9742B;cup_csv.csv
C57H21001050001;A00A4F72F2;cup_csv.csv
J86G20000100004;8575297EEF;cup_csv.csv
I87G22000270001;B923243279;cup_csv.csv
H13E24000890008;A06217E06C;cup_csv.csv
E61D22000030002;B5EC916057;cup_csv.csv
B41B23000590003;B83A08C6CE;cup_csv.csv
G11B22001380009;962085223B;cup_csv.csv
D51B17001660001;7510047ED3;cup_csv.csv
B19J21003910005;A045BA1638;cup_csv.csv
D91B18000030001;78266969DA;cup_csv.csv
D17B18000070001;Z552D81473;cup_csv.csv
B11B21006070001;B1B118E4B3;cup_csv.csv
B97B16000030003;7512385836;cup_csv.csv
B85I17000320001;7285388C5B;cup_csv.csv
D17B14000280003;73860411DA;cup_csv.csv
H19J21000280005;B80CB07F13;cup_csv.csv
C64H16003300001;ZB230F4B71;cup_csv.csv
J89J23000280002;B2B6A07788;cup_csv.csv
E61D22000030002;B305930C11;cup_csv.csv
