cap;branch;municipality;municipality_norm;province;province_norm;province_code;region;latitude;longitude;accuracy
15038;Torino;Ottiglio;OTTIGLIO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0543;8.3398;4
15039;Torino;Ozzano Monferrato;OZZANO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.1059;8.3724;4
15040;Milano Sud;Pietra Marazzi;PIETRA MARAZZI;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Pecetto Di Valenza;PECETTO DI VALENZA;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Valmacca;VALMACCA;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Giardinetto;GIARDINETTO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Occimiano;OCCIMIANO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Bozzole;BOZZOLE;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Castelletto Monferrato;CASTELLETTO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Valmadonna;VALMADONNA;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Mirabello Monferrato;MIRABELLO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Rivarone;RIVARONE;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Piovera;PIOVERA;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Valle San Bartolomeo;VALLE SAN BARTOLOMEO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Frassineto Po;FRASSINETO PO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Montecastello;MONTECASTELLO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;San Michele;SAN MICHELE;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Grava;GRAVA;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Ticineto;TICINETO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Alluvioni Cambio';ALLUVIONI CAMBIO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Pomaro Monferrato;POMARO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15040;Milano Sud;Pavone D'Alessandria;PAVONE D ALESSANDRIA;Alessandria;ALESSANDRIA;AL;Piemonte;45.004545;8.62733;4
15041;Torino;Franchini;FRANCHINI;Alessandria;ALESSANDRIA;AL;Piemonte;44.979;8.38195;4
15041;Torino;Altavilla Monferrato;ALTAVILLA MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;44.979;8.38195;4
15042;Milano Sud;Fiondi;FIONDI;Alessandria;ALESSANDRIA;AL;Piemonte;44.99463333333333;8.7082;4
15042;Milano Sud;Bassignana;BASSIGNANA;Alessandria;ALESSANDRIA;AL;Piemonte;44.99463333333333;8.7082;4
15042;Milano Sud;Mugarone;MUGARONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.99463333333333;8.7082;4
15043;Milano Sud;Fubine;FUBINE;Alessandria;ALESSANDRIA;AL;Piemonte;44.963;8.4281;4
15044;Milano Sud;Quargnento;QUARGNENTO;Alessandria;ALESSANDRIA;AL;Piemonte;44.9457;8.4882;4
15045;Milano Sud;Sale;SALE;Alessandria;ALESSANDRIA;AL;Piemonte;44.9793;8.8096;4
15046;Milano Sud;San Salvatore Monferrato;SAN SALVATORE MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;44.9949;8.5664;4
15048;Milano Sud;Villabella;VILLABELLA;Alessandria;ALESSANDRIA;AL;Piemonte;45.03543333333334;8.607933333333333;4
15048;Milano Sud;Monte;MONTE;Alessandria;ALESSANDRIA;AL;Piemonte;45.03543333333334;8.607933333333333;4
15048;Milano Sud;Valenza;VALENZA;Alessandria;ALESSANDRIA;AL;Piemonte;45.03543333333334;8.607933333333333;4
15049;Torino;Vignale Monferrato;VIGNALE MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.01;8.397;4
15050;Milano Sud;Montacuto;MONTACUTO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Avolasca;AVOLASCA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Pozzol Groppo;POZZOL GROPPO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Guazzora;GUAZZORA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Sant'Agata Fossili;SANT AGATA FOSSILI;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Montegioco;MONTEGIOCO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Brignano Frascata;BRIGNANO FRASCATA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Cerreto Grue;CERRETO GRUE;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Spineto Scrivia;SPINETO SCRIVIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Villalvernia;VILLALVERNIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Paderna;PADERNA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Castellar Guidobono;CASTELLAR GUIDOBONO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Garbagna;GARBAGNA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Alzano Scrivia;ALZANO SCRIVIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Isola Sant'Antonio;ISOLA SANT ANTONIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Momperone;MOMPERONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Sarezzano;SAREZZANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Berzano Di Tortona;BERZANO DI TORTONA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Carbonara Scrivia;CARBONARA SCRIVIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Volpeglino;VOLPEGLINO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Villaromagnano;VILLAROMAGNANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Casasco;CASASCO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Montemarzino;MONTEMARZINO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Costa Vescovato;COSTA VESCOVATO;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15050;Milano Sud;Molino Dei Torti;MOLINO DEI TORTI;Alessandria;ALESSANDRIA;AL;Piemonte;44.867904;8.937248;4
15051;Milano Sud;Castellania;CASTELLANIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.7985;8.9304;4
15051;Milano Sud;Carezzano;CAREZZANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.7985;8.9304;4
15052;Milano Sud;Casalnoceto;CASALNOCETO;Alessandria;ALESSANDRIA;AL;Piemonte;44.9133;8.9838;4
15053;Milano Sud;Castelnuovo Scrivia;CASTELNUOVO SCRIVIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.9793;8.8825;4
15054;Milano Sud;Caldirola;CALDIROLA;Alessandria;ALESSANDRIA;AL;Piemonte;44.755566666666674;9.150033333333331;4
15054;Milano Sud;Garadassi;GARADASSI;Alessandria;ALESSANDRIA;AL;Piemonte;44.755566666666674;9.150033333333331;4
15054;Milano Sud;Fabbrica Curone;FABBRICA CURONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.755566666666674;9.150033333333331;4
15055;Milano Sud;Pontecurone;PONTECURONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.9588;8.9329;4
15056;Milano Sud;Gremiasco;GREMIASCO;Alessandria;ALESSANDRIA;AL;Piemonte;44.78306666666666;9.0738;4
15056;Milano Sud;San Sebastiano Curone;SAN SEBASTIANO CURONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.78306666666666;9.0738;4
15056;Milano Sud;Dernice;DERNICE;Alessandria;ALESSANDRIA;AL;Piemonte;44.78306666666666;9.0738;4
15057;Milano Sud;Rivalta Scrivia;RIVALTA SCRIVIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.86852;8.836580000000001;4
15057;Milano Sud;Tortona;TORTONA;Alessandria;ALESSANDRIA;AL;Piemonte;44.86852;8.836580000000001;4
15057;Milano Sud;Castellar Ponzano;CASTELLAR PONZANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.86852;8.836580000000001;4
15057;Milano Sud;Torre Garofoli;TORRE GAROFOLI;Alessandria;ALESSANDRIA;AL;Piemonte;44.86852;8.836580000000001;4
15057;Milano Sud;Passalacqua;PASSALACQUA;Alessandria;ALESSANDRIA;AL;Piemonte;44.86852;8.836580000000001;4
15058;Milano Sud;Viguzzolo;VIGUZZOLO;Alessandria;ALESSANDRIA;AL;Piemonte;44.9057;8.9197;4
15059;Milano Sud;Volpedo;VOLPEDO;Alessandria;ALESSANDRIA;AL;Piemonte;44.88665;8.9801;4
15059;Milano Sud;Monleale;MONLEALE;Alessandria;ALESSANDRIA;AL;Piemonte;44.88665;8.9801;4
15060;Genova;Voltaggio;VOLTAGGIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Mongiardino Ligure;MONGIARDINO LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Parodi Ligure;PARODI LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Borghetto Di Borbera;BORGHETTO DI BORBERA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Cantalupo Ligure;CANTALUPO LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Basaluzzo;BASALUZZO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Tassarolo;TASSAROLO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Castagnola Di Fraconalto;CASTAGNOLA DI FRACONALTO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Carrosio;CARROSIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Cuquello;CUQUELLO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Sardigliano;SARDIGLIANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Persi;PERSI;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Rocchetta Ligure;ROCCHETTA LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Cabella Ligure;CABELLA LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Montaldeo;MONTALDEO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Capriata D'Orba;CAPRIATA D ORBA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Castagnola;CASTAGNOLA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;San Cristoforo;SAN CRISTOFORO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Cosola Di Cabella;COSOLA DI CABELLA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Torre De' Ratti;TORRE DE RATTI;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Albera Ligure;ALBERA LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Carrega Ligure;CARREGA LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Grondona;GRONDONA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Vignole Borbera;VIGNOLE BORBERA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Stazzano;STAZZANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Fraconalto;FRACONALTO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Bosio;BOSIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Francavilla Bisio;FRANCAVILLA BISIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Pasturana;PASTURANA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Roccaforte Ligure;ROCCAFORTE LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Silvano D'Orba;SILVANO D ORBA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15060;Genova;Castelletto D'Orba;CASTELLETTO D ORBA;Alessandria;ALESSANDRIA;AL;Piemonte;44.688603125;8.8785;4
15061;Genova;Arquata Scrivia;ARQUATA SCRIVIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.6883;8.8868;4
15062;Milano Sud;Bosco Marengo;BOSCO MARENGO;Alessandria;ALESSANDRIA;AL;Piemonte;44.8298;8.722700000000001;4
15062;Milano Sud;Donna;DONNA;Alessandria;ALESSANDRIA;AL;Piemonte;44.8298;8.722700000000001;4
15062;Milano Sud;Pollastra;POLLASTRA;Alessandria;ALESSANDRIA;AL;Piemonte;44.8298;8.722700000000001;4
15063;Genova;Cassano Spinola;CASSANO SPINOLA;Alessandria;ALESSANDRIA;AL;Piemonte;44.77075;8.87415;4
15063;Genova;Gavazzana;GAVAZZANA;Alessandria;ALESSANDRIA;AL;Piemonte;44.77075;8.87415;4
15064;Genova;Fresonara;FRESONARA;Alessandria;ALESSANDRIA;AL;Piemonte;44.7829;8.6861;4
15065;Milano Sud;Frugarolo;FRUGAROLO;Alessandria;ALESSANDRIA;AL;Piemonte;44.8392;8.6816;4
15066;Genova;Gavi;GAVI;Alessandria;ALESSANDRIA;AL;Piemonte;44.6863;8.8072;4
15067;Genova;Merella;MERELLA;Alessandria;ALESSANDRIA;AL;Piemonte;44.77705;8.807950000000002;4
15067;Genova;Novi Ligure;NOVI LIGURE;Alessandria;ALESSANDRIA;AL;Piemonte;44.77705;8.807950000000002;4
15068;Genova;Pozzolo Formigaro;POZZOLO FORMIGARO;Alessandria;ALESSANDRIA;AL;Piemonte;44.7993;8.7836;4
15069;Genova;Serravalle Scrivia;SERRAVALLE SCRIVIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.7228;8.8564;4
15070;Genova;Bandita;BANDITA;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Trisobbio;TRISOBBIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Belforte Monferrato;BELFORTE MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Casaleggio Boiro;CASALEGGIO BOIRO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Tagliolo Monferrato;TAGLIOLO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Villa Botteri;VILLA BOTTERI;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Mongiardino;MONGIARDINO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Lerma;LERMA;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Castelspina;CASTELSPINA;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15070;Genova;Cassinelle;CASSINELLE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65138;8.64239;4
15071;Genova;Carpeneto;CARPENETO;Alessandria;ALESSANDRIA;AL;Piemonte;44.6783;8.6055;4
15072;Milano Sud;Casal Cermelli;CASAL CERMELLI;Alessandria;ALESSANDRIA;AL;Piemonte;44.8349;8.6249;4
15072;Milano Sud;Portanova;PORTANOVA;Alessandria;ALESSANDRIA;AL;Piemonte;44.8349;8.6249;4
15073;Milano Sud;Castellazzo Bormida;CASTELLAZZO BORMIDA;Alessandria;ALESSANDRIA;AL;Piemonte;44.8435;8.579;4
15074;Genova;Molare;MOLARE;Alessandria;ALESSANDRIA;AL;Piemonte;44.6181;8.5996;4
15075;Genova;Mornese;MORNESE;Alessandria;ALESSANDRIA;AL;Piemonte;44.6392;8.7562;4
15076;Genova;Gnocchetto;GNOCCHETTO;Alessandria;ALESSANDRIA;AL;Piemonte;44.611050000000006;8.6528;4
15076;Genova;Ovada;OVADA;Alessandria;ALESSANDRIA;AL;Piemonte;44.611050000000006;8.6528;4
15077;Genova;Castelferro;CASTELFERRO;Alessandria;ALESSANDRIA;AL;Piemonte;44.75385;8.63805;4
15077;Genova;Predosa;PREDOSA;Alessandria;ALESSANDRIA;AL;Piemonte;44.75385;8.63805;4
15078;Genova;Rocca Grimalda;ROCCA GRIMALDA;Alessandria;ALESSANDRIA;AL;Piemonte;44.6714;8.6485;4
15079;Genova;Sezzadio;SEZZADIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.7848;8.5725;4
15100;Torino;Cascinagrossa;CASCINAGROSSA;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Castelceriolo;CASTELCERIOLO;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Litta Parodi;LITTA PARODI;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Spinetta Marengo;SPINETTA MARENGO;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Cristo;CRISTO;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;San Giuliano Vecchio;SAN GIULIANO VECCHIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;San Giuliano Nuovo;SAN GIULIANO NUOVO;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Orti;ORTI;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Alessandria;ALESSANDRIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Lobbi;LOBBI;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15100;Torino;Mandrogne;MANDROGNE;Alessandria;ALESSANDRIA;AL;Piemonte;44.89408181818182;8.710336363636364;4
15121;Milano Sud;Alessandria;ALESSANDRIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.9092;8.6101;4
16010;Genova;Rossiglione;ROSSIGLIONE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Carsi;CARSI;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Tiglieto;TIGLIETO;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Manesseno;MANESSENO;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Pedemonte;PEDEMONTE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Crocefieschi;CROCEFIESCHI;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Mele;MELE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Castagna;CASTAGNA;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Vobbia;VOBBIA;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Ponte Di Savignone;PONTE DI SAVIGNONE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Savignone;SAVIGNONE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Acquasanta;ACQUASANTA;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Prelo;PRELO;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Masone;MASONE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Serra Ricco';SERRA RICCO;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Mainetto;MAINETTO;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Piccarello;PICCARELLO;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Orero Di Serra Ricco';ORERO DI SERRA RICCO;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Isorelle;ISORELLE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Sant'Olcese;SANT OLCESE;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16010;Genova;Valbrevenna;VALBREVENNA;Genova;GENOVA;GE;Liguria;44.51701428571429;8.899538095238094;4
16011;Genova;Pineta Di Arenzano;PINETA DI ARENZANO;Genova;GENOVA;GE;Liguria;44.4052;8.6831;3
16011;Genova;Arenzano;ARENZANO;Genova;GENOVA;GE;Liguria;44.4052;8.6831;3
16012;Genova;Sarissola;SARISSOLA;Genova;GENOVA;GE;Liguria;44.5765;8.9651;4
16012;Genova;Busalla;BUSALLA;Genova;GENOVA;GE;Liguria;44.5765;8.9651;4
16012;Genova;Camarza;CAMARZA;Genova;GENOVA;GE;Liguria;44.5765;8.9651;4
16013;Genova;Campo Ligure;CAMPO LIGURE;Genova;GENOVA;GE;Liguria;44.5366;8.699;4
16014;Genova;Campomorone;CAMPOMORONE;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Langasco;LANGASCO;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Guardia;GUARDIA;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Ferriera;FERRIERA;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Pontasso;PONTASSO;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Isoverde;ISOVERDE;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Ceranesi;CERANESI;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Geo;GEO;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16014;Genova;Santuario Della Guardia;SANTUARIO DELLA GUARDIA;Genova;GENOVA;GE;Liguria;44.50731111111112;8.878633333333333;4
16015;Genova;Orero;ORERO;Genova;GENOVA;GE;Liguria;44.47175;9.13395;4
16015;Genova;Casella;CASELLA;Genova;GENOVA;GE;Liguria;44.47175;9.13395;4
16016;Genova;Sciarborasca;SCIARBORASCA;Genova;GENOVA;GE;Liguria;44.39866666666666;8.6374;4
16016;Genova;Lerca;LERCA;Genova;GENOVA;GE;Liguria;44.39866666666666;8.6374;4
16016;Genova;Cogoleto;COGOLETO;Genova;GENOVA;GE;Liguria;44.39866666666666;8.6374;4
16017;Genova;Isola Del Cantone;ISOLA DEL CANTONE;Genova;GENOVA;GE;Liguria;44.6478;8.9575;4
16018;Genova;Mignanego;MIGNANEGO;Genova;GENOVA;GE;Liguria;44.5364;8.92475;4
16018;Genova;Giovi;GIOVI;Genova;GENOVA;GE;Liguria;44.5364;8.92475;4
16019;Genova;Pieve;PIEVE;Genova;GENOVA;GE;Liguria;44.60146666666666;8.943566666666667;3
16019;Genova;Borgo Fornari;BORGO FORNARI;Genova;GENOVA;GE;Liguria;44.60146666666666;8.943566666666667;3
16019;Genova;Ronco Scrivia;RONCO SCRIVIA;Genova;GENOVA;GE;Liguria;44.60146666666666;8.943566666666667;3
16020;Genova;Fontanarossa;FONTANAROSSA;Genova;GENOVA;GE;Liguria;44.58225;9.2549;4
16020;Genova;Gorreto;GORRETO;Genova;GENOVA;GE;Liguria;44.58225;9.2549;4
16020;Genova;Fascia;FASCIA;Genova;GENOVA;GE;Liguria;44.58225;9.2549;4
16020;Genova;Cassingheno;CASSINGHENO;Genova;GENOVA;GE;Liguria;44.58225;9.2549;4
16021;Genova;Bargagli;BARGAGLI;Genova;GENOVA;GE;Liguria;44.4475;9.0937;4
16022;Genova;Davagna;DAVAGNA;Genova;GENOVA;GE;Liguria;44.467525;9.091575;4
16022;Genova;Meco;MECO;Genova;GENOVA;GE;Liguria;44.467525;9.091575;4
16022;Genova;Scoffera;SCOFFERA;Genova;GENOVA;GE;Liguria;44.467525;9.091575;4
16022;Genova;Moranego;MORANEGO;Genova;GENOVA;GE;Liguria;44.467525;9.091575;4
16023;Genova;Canale Fontanigorda;CANALE FONTANIGORDA;Genova;GENOVA;GE;Liguria;44.535925;9.2892;4
16023;Genova;Fontanigorda;FONTANIGORDA;Genova;GENOVA;GE;Liguria;44.535925;9.2892;4
16023;Genova;Canale;CANALE;Genova;GENOVA;GE;Liguria;44.535925;9.2892;4
16023;Genova;Casoni;CASONI;Genova;GENOVA;GE;Liguria;44.535925;9.2892;4
16024;Genova;Lumarzo;LUMARZO;Genova;GENOVA;GE;Liguria;44.4336;9.1396;4
16025;Genova;Ponte Trebbia;PONTE TREBBIA;Genova;GENOVA;GE;Liguria;44.532833333333336;9.221433333333334;4
16025;Genova;Rondanina;RONDANINA;Genova;GENOVA;GE;Liguria;44.532833333333336;9.221433333333334;4
16025;Genova;Montebruno;MONTEBRUNO;Genova;GENOVA;GE;Liguria;44.532833333333336;9.221433333333334;4
16026;Genova;Trefontane;TREFONTANE;Genova;GENOVA;GE;Liguria;44.5101;9.0396;4
16026;Genova;Montoggio;MONTOGGIO;Genova;GENOVA;GE;Liguria;44.5101;9.0396;4
16027;Genova;Propata;PROPATA;Genova;GENOVA;GE;Liguria;44.5649;9.1859;4
